id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,meses_transcurridos,meses_transcurridos_fecha,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
11,,3500000,3500000,175421,2024-11-05,"Casa de 4 Niveles en Venta en Privada, en San Antonio El Desmonte, Pachuca, Hidalgo.",222,408,15765.765765765766,8578.43137254902,2023-12-10,4,2024-04-30,Casa,Venta,2,4,1,0,1.0,No,,san antonio,pachuca de soto,hidalgo,san antonio,42083.0,"San Antonio, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-bb4b27b8b3f2-4b12-6e3ac0d7-951b-4c16,"""VENTA DE CASA DE 4 PISOS CON JARDIN MUY AMPLIO, EN EL FRACCIONAMIENTO PRIVADA EL CASTILLO, DE 4 RECÁMARAS, EN SAN ANTONIO EL DESMONTE, SOBRE LA CALLE DE GURRIONES, EN PACHUCA, HIDALGO.??PRECIO DE VENTA:??Venta: $3,500,000.00 MXN.??Área de terreno: 408.00 M²??Área de construcción: 222.00 M²??COMPRA CON CUALQUIER TIPO DE CRÉDITO, BANCARIO O DE CONTADO???DISTRIBUCIÓN:?? SÓTANO:*Sala de entrenenimiento.?? PLANTA BAJA:*Sala*Comedor*Cocina equipada.*1 medio baño.*Patio de servicio.*Cochera para 4 vehículos.*Amplio jardín posterior.??PRIMER NIVEL:* Recámara principal con vestidor, y con baño completo con jacuzzi.* 2 recámaras con medio closet.* 1 baño completo compartido.* Terraza en una de las recámaras.??SEGUNDO NIVEL:*Recámara con baño completo.* Área para futuro Roof Garden.?AMENIDADES:*Cisterna de 10,000 litros.*Tanque estacionario.*Cámaras de vigilancia con circuito cerrado.*Vigilancia las 24 horas.*A 3 minutos de Plaza Explanada Pachuca.*A 3 minutos de Plaza Parque Vértice.*A 3 minutos de Soriana Villas de Pachuca.*A 2 minutos del Aurrerá Express.*A 2 minutos del OXXO.* A 2 minutos del Boulevard Las Torres.* A 2 minutos de la carretera México-Pachuca."""
12,S3,8400000,8400000,421011,2024-11-05,"Tu caa en Zona plateada, Pachuca. Mina Alsacia",162,405,51851.851851851854,20740.74074074074,2023-10-18,6,2024-04-30,Casa,Venta,2,4,2,0,2.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-afe7d1e16c34-dd99-53781e5f-b241-47f4,"Sótano:•	Estudio•	Área de juegos•	Sala DE TV•	Terraza con pasto sintético, con sala y mesa de billar. Barra de bar•	Muro forrado de follaje artificial y loceta cerámicaPrimer nivel:•	Baño de visitas•	Cochera para 2 autos•	Sala•	Comedor•	Cocina equipada con cocineta integral, campana, estufa con hornoSegundo nivel:•	Recamara principal con centro de entretenimiento, espacio para cama King y terraza, vestidor y baño completo con tina.•	2 recamaras jr con baño completo cada una.Tercer nivel:•	4ta recamara de visitas con baño completo•	Área de lavado y tendido•	½ baño•	Roof garden con tarja y asadorEquipamiento•	Puerta de cristal antirreflejante•	Canceles de cristal templado•	Barandales de acero inoxidable•	Barra de bar en terraza de sótano•	Persianas•	Recamaras jr. Equipadas con closet y mueble de tv•	Tinaco de 1,100•	Boiler de paso para el servicio de 5 baños"
13,S2,6400000,6400000,320770,2024-11-05,Casa en venta en la Cartuja Pachuca,401,401,15960.099750623442,15960.099750623442,2024-02-14,2,2024-04-30,Casa,Venta,2,5,1,0,1.0,No,fraccionamiento,valle del sol,pachuca de soto,hidalgo,valle del sol,42082.0,"Fraccionamiento Valle del Sol, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5b500b365d8e-cb0c-c2056179-8289-1237,"Se vende 🏡 en la cartuja Mira flores Terreno 200m2Construcción 401m2Distribución Estacionamiento para 2 autos Baño de visitasRecibidorSala ampliaComedorJardín traseroAlacenaRecámara con baño completo y closetPlanta altaRecámara Principal con vestidor, balcón y baño completo2 Recámaras jr con baño completo y vestidor 2do nivel Área de lavado con área de tendido Recámara y baño completo Baño completo Área de juegos Roof GardenAccesoriosCalentandor solarGas estacionarioCocina con campana y parrillaHornosIslaAcabados en mármol y madera.Cisterna 10mil litros.AmenidadesBarda perimetralÁrea de niños y juegos infantiles Cancha de usos múltiplesPrecio $6,400,000Informes Ver teléfono Whatsapp"
14,S3,9400000,9400000,471131,2024-11-05,Casa Resdiencial estilo mexicano contemporáneo 6.Sec san javuer Pachuc,400,400,23500.0,23500.0,2022-12-16,16,2024-04-30,Casa,Venta,2,4,3,0,3.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-82211d963d2b-baeb-a278193e-b39c-3ddc,"Súper confortable y bonita casa de una Planta residencial estilo mexicano contemporáneo  Muy amplia y hermosos acabados Planta baja Sala  Comedor Cocina integral Ante comedor 3 recamaras con closet ( late mata principal. Esta muy amplia con vestidor y baño completo 2 baños completos  Medio baño  Jardín muy amplio yCochera Primer piso  Cuarta recámaraEstudio rea independiente por área de jardín en primer piso Cuarto de lavado  Cuarto de servicio  Baño completo de servicio Ventajas. Calentador solar Paneles solaresLo cual reduce considerablemente los recibos de gas y luz Se puede rentar amueblada en $50,000Sin amueblar $40,000"
15,E3,783000,783000,39244,2024-11-05,"SANTA MARIA LA CALERA ,TERRENO, VENTA, MINERAL DE LA REFORMA, HIDALGO",400,400,1957.5,1957.5,2023-11-30,5,2024-04-30,Casa,Venta,2,3,2,0,2.0,No,,santa maria la calera,mineral de la reforma,hidalgo,santa maria la calera,42186.0,"Santa María La Calera, Mineral de la Reforma, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-98c0c444cf1d-c9d2-4af9fe40-a0af-3149,"Excelente bodega, Oportunidad Excelente Ubicacion cerca de Avenidas Principales. Aréa de terreno 400 m2 . Area construida 150 m2Cuenta con Baños, Oficinas. Patio de maniobras.Inmueble promocional. Solamente al contado, escritura en proceso de inscripción, no pedimos anticipos, ni apartados, ni enganches.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público.Somos una empresa fundada en 1985.Más de 5.000 inmuebles en comercialización-Inmuebles a crédito o de contado. No se aceptan pagos en línea. EasyBroker ID: EB-HN7583"
16,S1,5650000,5650000,283180,2024-11-05,CASA EN FRACCIONAMIENTO VALLE DEL SOL,380,400,14868.421052631578,14125.0,2023-06-15,10,2024-04-30,Casa,Venta,2,4,6,0,6.0,No,,la moraleja,pachuca de soto,hidalgo,la moraleja,42064.0,"La Moraleja, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-4f5ff8f10a3d-a17d-f93c52b0-b345-47c9,"LA CASA CUENTA CON:*3 PISOS*4 RECAMARAS (CADA RECAMARA CUETA CON CAJA FUERTE EN EL CLOSET)*RECAMARA PRINCIPAL CUENTA CON BAÑO SAUNA*6 BAÑOS*2 SALAS DE ESTAR*ESTUDIO*PATIO DE SERVICIO*JARDIN*GYM (TERCER PISO)*AIRE ACONDICIONADO EN CADA AREA *CISTERNA DE 10,000 LITROS*GARAGE (AUTOS)>>HAY VIGILANCIA CONSTANTE<< SE PAGAN $1,400.00 DE MANTENIMIENTO >>*** SE PUEDE VENDER AMUEBLADA + $250,000.00***"
17,B3,3079739,3079739,154357,2024-11-05,"GDS EXCELENTE REMATE DE CASA EN RECUPERACION EN VALLE DEL PALMAR, PACHUCA, HIDALGO",300,400,10265.796666666669,7699.3475,2024-02-23,2,2024-04-30,Casa,Venta,2,4,4,0,4.0,No,fraccionamiento,valle del palmar,pachuca de soto,hidalgo,valle del palmar,42084.0,"Fraccionamiento Valle del Palmar, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-fd3402a4e2b5-c7dd-5b3692e3-95ea-500f,"GDS Casa en Recuperación colonia Valle del Palmar, Pachuca de Soto, HidalgoExcelente Oportunidad de Inversión “Sin Crédito”Te ofrecemos: Excelente Ubicación, Vialidades muy cercanas, Centros Comerciales, Áreas Verdes ó Jardín, Privacidad, Seguridad, Zona con Alta Plusvalia,Somos una excelente Opción para invertir, contáctameGregorio De los SantosContactarMóvil5568837174GDS 2PGB68195"
18,S3,8900000,8900000,446071,2024-11-05,VENYA DE CASA EN ZONA PLATEADA PACHUCA HIDALGO,283,400,31448.763250883392,22250.0,2024-02-01,2,2024-04-30,Casa,Venta,2,3,1,0,1.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-46ac76e40b71-c227-ae0be289-beb6-4fbe,"TERRENO EN ESQUINA 1NIVEL:2AUTOS/COCINA IN./DESPACHO/JARDIN/BAÑO VISITAS, SALA ESTANCIA 2NIVEL:3 REC. C/U CON BAÑO Y CLOSET ROOF GARDEN:CUARTO SERVICIO/ AREA DE LAVADO/ROOF GARDEN ACABADOS DE LUJO"
19,S2,6500000,6500000,325782,2024-11-05,Venta Casa Residencial Real del Valle Pachuca 3 Niveles 3 Rec Todo en de Marmol,250,400,26000.0,16250.0,2023-04-24,12,2024-04-30,Casa En Fraccionamiento,Venta,1,3,2,0,2.0,No,fraccionamiento,valle de san javier,pachuca de soto,hidalgo,valle de san javier,42086.0,"Fraccionamiento Valle de San Javier, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-a5c9040b9591-22f8-2ade1086-9c45-3f83,"SOTANOGARAJE CON REJA ELÉCTRICA COLOR BLANCOSALÓN DE JUEGOSSALA DE T.V,BAR CON ÁREA PARA CAVA DE VINOCON BANCOS EN BARRA1/2 BAÑO, PATIO CON JARDINERA.PRIMER NIVELESTANCIA, ESTUDIO AMPLIO1/2 BAÑOSALA, COMEDORCOCINA INTEGRAL MUY AMPLIA DE MADERA EQUIPADA CON LAVAVAJILLAMICROONDASBARRA DESAYUNADORA DE MÁRMOLMUEBLE PARA ELECTRODOMÉSTICOS DE MADERAPUERTAS DE VIDRIO ESMERILADO.SEGUNDO NIVELRECAMARA PRINCIPAL AMPLIA CON CLOSET Y BAÑO COMPLETOTINA DE HIDROMASAJE.2º. RECAMARA CON CLOSET MUY AMPLIA3° RECAMARA CON CLOSET Y BAÑO COMPLETO.CLOSET EXTERIOR.DETALLESPISOS SON DE MÁRMOLESCALERAS DE MADERAACCESO TRASERO PARA EL SERVICIOTAQUE ESTACIONARIOCISTERNABODEGA."
20,E2,595000,595000,29822,2024-11-05,"VENTA DE CASA UBICADA EN COLINAS DE PLATA,HIDALGO.",244,400,2438.5245901639346,1487.5,2024-02-19,2,2024-04-30,Casa En Fraccionamiento,Venta,2,2,1,0,1.0,No,fraccionamiento,colinas de plata,mineral de la reforma,hidalgo,colinas de plata,42186.0,"Fraccionamiento Colinas de Plata, Mineral de la Reforma, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-93ed82779c52-fc41-6f0a3482-964a-4de8,"Gran oportunidad de adquirir hermosa casa en excelente precio, en una zona de alta plusvalía cerca de centros comerciales, parques, escuelas. Permítenos ser parte en adquirir la casa de tus sueños y asesorarte con una excelente atención . ✔️✔️ ✔️Pregunta por nuestros métodos de pago, contáctanos para recibir más información detallada de la propiedad, aprovecha está oportunidad de la mejor inversión que vas a hacer para ti y tú familia, solo se acepta capital propio, ¡Invierte hoy en tu futuro!🏡 🌲✨"
21,S2,7900000,7900000,395950,2024-11-05,EXCLUSIVA RESIDENCIA!!!,243,400,32510.288065843622,19750.0,2023-04-24,12,2024-04-30,Casa En Fraccionamiento,Venta,2,5,6,0,6.0,No,,el tezontle,pachuca de soto,hidalgo,el tezontle,42084.0,"El Tezontle, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-aadea702abfb-6650-4c585f4b-9e44-3bcf,"VENTA, EXCLUSIVA RESIDENCIA,  ZONA PLATEADA!!Terreno 243m²Construcción 400m⁴PBSalaComedorCocina integral equipada ½ bañoEstudioRecámara con vestidor y baño completo Jardín trasero y frontalEstacionamiento 2 autos1er NIVEL 1 Recámara principal con vestidor y baño completo 2 recámaras con clósets y baño completo Sala de tvBodega 2do NIVEL Área de servicio Recámara de servicio RooftopCisterna Gas estacionario MONTO DE INVERSIÓN $7,900,000"
22,E2,560000,560000,28067,2024-11-05,"HERMOSA CASA EN REMATE, VENTA PRIETA, PACHUCA DE SOTO, HGO",210,400,2666.6666666666665,1400.0,2023-11-10,5,2024-04-30,Casa,Venta,2,4,2,0,2.0,No,,ampliacion los jales,pachuca de soto,hidalgo,venta prieta,42083.0,"Ampliación Los Jales, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-43d1e87711ee-30c3-c285e9e4-939c-4cbf,"¡¡¡¡ Que no te Ganen Excelente oportunidad, remate bancario!!!! Ricardo Uribe Martínez cel y WhatsApp: Ver teléfono Whatsapp ¡no se acepta ningún crédito, ¡solo recurso propio, dos pagos parciales! ¡¡empieza a incrementar tu patrimonio con tan solo $290,000, y el segundo pago hasta tu firma de cesión de derechos ante notario público!! visítanos en nuestro corporativo para brindarte toda la información que requieras y mostrarte las garantías que te ofrecemos para tu mayor seguridad y así tomes tu mejor decisión. agenda tu cita en nuestro corporativo, asesoría gratuita. con gusto te atenderá tu asesor: Ricardo Uribe Martínez,"
23,E2,560000,560000,28067,2024-11-05,Casa En Boulevard Nuevo Hidalgo Col. Venta Prieta Pachuca Hidalgo Oportunidad ***JHRE,210,400,2666.6666666666665,1400.0,2023-12-13,4,2024-04-30,Casa,Venta,2,4,1,0,1.0,No,,ampliacion los jales,pachuca de soto,hidalgo,venta prieta,42083.0,"Ampliación Los Jales, Pachuca de Soto, Hidalgo",https://www.lamudi.com.mx//detalle/41032-73-5098357efa79-5d10-6a8e170e-8dfd-4c77,"¡¡¡Aviso urgente OPORTUNIDAD DE AHORRO!!!Excelente zona para vivir o invertirNO LO PIENSES MAS, AGENDA TU CITA Nosotros te AYUDAMOS y explicamos como ADQUIRIR una casa o departamentoCon un precio de DESCUENTO por tiempo LIMITADOPagando solo con recursos propios y sin CRÉDITO¡¡¡APARTALA con un primer pago, de 290,000que no te la GANEN!!! Entrega GARANTIZADA, contamos con mas de 10 años de EXPERIENCIATrámite Fácil y SEGURO ante NOTARIOContacta a TU asesor Humberto Rosales E. TEL. Ver teléfono Whatsapp También contesto WhatsApp"
