id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
11,C2,2100000,2100000,105253,2024-11-05,fernandez de lizardi casa en esquina 2 pisos 3 recamaras equipada,130,170,16153.846153846154,12352.941176470587,2024-02-03,152,5,2024-07-05,Casa En Fraccionamiento,Venta,2,3,1,0,1.0,No,,boulevares de san francisco,pachuca de soto,hidalgo,boulevares de san francisco,42078.0,boulevares de san francisco pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-fff1030e4f45-b816-be163126-bcfd-48df,casa cantrica en esquina fernandez de lizardi a 10 minutos del reloj de pachuca y a 2 min del blvd colosioplanta baja sala comedor cocina equipada patio de servicio estudio medio baao terrazaplanta alta 3 recamaras 2 baaos completos ax0081rea tvcisterna tanque estacionario
12,D1,1249590,1249590,62630,2024-11-05,casa en venta en boulevares de san francisco pachuca,200,340,6247.95,3675.264705882353,2023-04-28,432,14,2024-07-05,Casa,Venta,1,3,2,0,2.0,No,,boulevares de san francisco,pachuca de soto,hidalgo,boulevares de san francisco,42078.0,boulevares de san francisco pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-9b93683d61e3-8039-1e4b43e1-88ed-3355,casa en boulevares de san francisco a a a  aaaremate bancariobonita casa equipada con 3 recamaras 2 baaos y 2 estacionamientoscuenta con 200 metros cuadrados de terreno 340 metros cuadrados de construccia3n que permiten tener una excelente distribucia3n de los espacios al interiorpropiedad ubicada a un par de calles de avenida universidad a 5 de la carretera 105 minutos del libramiento vaa tampico no aceptamos craditos infonavit fovisste hipotecario etccontamos con una amplia cartera de propiedades de acuerdo a tu presupuesto agenda tu cita hoy mismo aaano lo dudes
13,D3,1600000,1600000,80192,2024-11-05,casa en venta en ex hacienda las torres,105,110,15238.09523809524,14545.454545454546,2024-02-04,151,5,2024-07-05,Casa,Venta,2,3,3,0,3.0,No,,caminera,pachuca de soto,hidalgo,caminera,42119.0,caminera pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-1d3e66b17786-f752-3ad3bd2e-b23e-443b,casa en venta en ex haciendas las torresi x008fal sur a corta distancia de explanadaterreno 105 m2 y construccia3n 110 m23 recamaras3 baaoscocina equipadapatio de servicioestudio o 4ta recamaraestacionamientocaseta de vigilancia las 24 hrsbarda perimatralaaaaa 1600000aa aaa
14,ELITE,24000000,24000000,1202887,2024-11-05,vendo casa en club de golf,1400,625,17142.85714285714,38400.0,2023-04-21,439,14,2024-07-05,Casa En Fraccionamiento,Venta,2,3,3,0,3.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-44e222b82b48-4cdb-500f5c8c-bcb3-31c1,vive en la zona mas exclusiva de la ciudad con el aonico campo de golf sa3tanoa	estancia muy amplia de usos maoltiples primer nivela	sala a	comedora	cocina integral con desayunador a	alacena a	a12 baao a	jardan muy amplio con vista al campo de golf a	sala3n de fiestas con a12 baao a	amplio garage a	bodega a	cuarto y patio de servicio a	3 espacios de estacionamiento segundo nivela	recamara principal con terraza chimenea vestidor y baao con jacuzzi a	recamara jr 1 con vestidor y baaoa	recamara jr 2 con closet muy amplio y baao a	family room a	closet de blancos a	ax0081rea de lavado
15,ELITE,23000000,23000000,1152767,2024-11-05,casa  club de golf campo de golf,1000,1100,23000.0,20909.090909090908,2024-03-12,113,3,2024-07-05,Casa,Venta,1,4,5,0,5.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-212dea85319b-c32c-22e7ce85-bb16-3edc,residencia dos pisos oficina sala comedor cocina integral sala de juegos bar cuatro recamaras cada una con baao sala de tv cuarto de servicio con baao lavanderax008da jardax008dn cisterna estacionamiento para cuatro autos la casa esta equipada con filtros de agua acabados de max0081rmol italiano pisos de madera importadael precio es mas gastos de escrituracianhorario de atencian de lunes a viernes de 1000 am a 530 pm sabado de 900am a 130 00pmel horario de atencian es considerando previa citanum de contacto para agendar ver telafono whatsapp num de contacto y correo electronico para aclaraciones y dudas whatsapp contactar
16,L+,19000000,19000000,952286,2024-11-05,venta excelente casa club de golf pachuca 4 6 recamaras,1000,1000,19000.0,19000.0,2024-02-29,126,4,2024-07-05,Casa,Venta,2,6,3,0,3.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-744ae362a84-bae7-9db35669-9604-3441,venta excelente casa en el exclusivo club de golf pachuca zona plateada alta seguridad doble lote paneles solares para importante ahorro en gastos de electricidad oportunidad luminosa1155 m2 de construccia3n 1000 m2 de terrenoventa opcion con o sin mueblesmoderna casa con recibidor medio baao estudio gran sala y comedor con salida al jardin amplia cocina moderna con isla  doble refrigerador zub zero antecomedor con salida al jardin y terraza family con bar con barra de onix iluminada 2 medios baaos y gran terraza con pergola y super jardinen el nivel super 4 recamaras cada una con vestidor y baao completo la principal con jacuzzi y terraza lavanderaa cuarto de linos bodega y cuarto y baao de servicio de muy buen tamaaoestacionamiento para 4 coches y sector lateral adicional adicional cuenta con 2 departamentos independientes para visitas de 105 m2 cada uno easybroker id ebpp7528
17,L+,18500000,18500000,927226,2024-11-05,venta residencia club de golf pachuca,600,600,30833.33333333333,30833.33333333333,2022-11-16,594,19,2024-07-05,Casa,Venta,2,3,4,0,4.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-907a9d6c72a-8315-1393bd42-c026-3fee,venta de residencia en club de golf colindante con el campo de golfa a vista panoramicaa a 3 recamaras cada una con vestidor y baaoa a 3 baaos completosa salaa comedora a cocina integrala a ante comedora a sala de tva estudioa a rea de servicio con baao completoa cuarto de lavadoa a estacionamiento 6 autos
18,L+,18500000,18500000,927226,2024-11-05,venta casa club de golf pachuca 690 ma2 de terreno fte al campo,690,500,26811.594202898552,37000.0,2023-06-01,399,13,2024-07-05,Casa En Fraccionamiento,Venta,2,4,1,0,1.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-3f25bc2f4bdf-fc12-1dc80dc3-a471-414d,magnax008dfica casa en club de golf pachucaesplandida vista frente al campo de golfsi gustas de vivir en un lugar seguro con alta plusvalia gran nivel social y si tu deporte es el golf este lugar es el lugar ideal para ticon hermosas areas verdes seguridad 247 con circuito cerradocuenta conterreno 500m2construccion 600m2primer nivelsala comedorcocina con cocina integral ydesayunadorlavanderax008dacuarto de serviciodespachoterrazamedio baaojardingarage para 6 autossegundo nivel3 recax0081marasla principal con vestidor baao privado y sauna2 recax0081maras con vestidor y baao privadosala tvcontactanossin limite de horariover telafono whatsapp
19,L+,18500000,18500000,927226,2024-11-05,casa en venta 600 m2 de construccion en club de golf,600,600,30833.33333333333,30833.33333333333,2023-06-08,392,12,2024-07-05,Casa,Venta,2,3,1,0,1.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-8b66ed763821-d1d5-fc16fef8-93cf-4c05,planta bajasalacomedorcocina integral con desayunadorlavanderiacuarto de servicio12 baaodespachoterrazajadinestacionamiento para 6 autosplanta alta3 recamaras la principal con vestidorbaao y sauna2 recamaras con vestidor y baaosala de televisia3n
20,L3,17700000,17700000,887129,2024-11-05,casa en venta club de golf pachuca,454,500,38986.78414096916,35400.0,2024-03-04,121,4,2024-07-05,Casa En Fraccionamiento,Venta,2,4,1,0,1.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-3aafb3d0e35f-f6a2-b9051c2f-8a69-42d5,bienvenido a esta magnafica residencia que redefine el concepto de lujo y comodidad ubicada en club de golf pachuca con una impresionante superficie de construccia3n de 45464 metros cuadrados y un generoso terreno de 500 metros cuadrados esta propiedad ofrece un estilo de vida exclusivo en una ubicacia3n privilegiada al ingresar seras recibido por un amplio vestabulo que te conduce hacia la encantadora estancia perfecta para recibir a familiares y amigos en un ambiente acogedor el estudio ofrece un espacio tranquilo para trabajar desde casa o disfrutar de momentos de lectura y reflexia3n la cocina diseaada con los mejores acabados se integra armoniosamente con el comedor creando un espacio ideal para disfrutar de deliciosas comidas en compaaaa de tus seres queridosel coraza3n de esta casa es su jardan interior la terraza con un bar y un asador es el lugar perfecto para disfrutar de reuniones al aire libre y crear recuerdos inolvidables con amigos y familiares la propiedad cuenta con una recamara principal excepcional que incluye un lujoso baao completo y un amplio vestidor ofreciendo un refugio privado y confortable ademas hay tres recamaras adicionales cada una con su propio baao completo y vestidor proporcionando privacidad y comodidad a todos los miembros de la familiacon un cuarto de servicio completo y un patio de servicios esta casa ofrece todas las comodidades necesarias para una vida cotidiana sin complicacionesesta extraordinaria residencia esta disponible por un precio de 177 millones de pesos representando una oportunidad aonica para adquirir una propiedad de lujo en una ubicacia3n privilegiadaano dejes pasar esta oportunidad de hacer de esta casa tu nuevo hogarcontactanos hoy mismo para mas informacia3n y para programar una visita
21,L3,17500000,17500000,877105,2024-11-05,se vende casa en club de golf,500,600,35000.0,29166.666666666668,2023-10-31,245,8,2024-07-05,Casa En Fraccionamiento,Venta,2,5,1,0,1.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-5df0314e8974-786d-136b2a19-8b4d-1237,se vende casa en club de golf a 3 minutos de galeraas pachuca cerca de escuelas tiendas de autoservicio y avenidas principales 1750000000ax0081rea terreno 500m2ax0081rea construccia3n 600m2planta bajagarage cerrado para 2 autosestudiocantinasalacomedorcocina integral medio baaoantecomedorcuarto de tvrecamara de visitas con baao completocuarto de lavado con closet de blancoscuarto de serviciojardanprimer piso1 recamara jr con closet y baao completo2 recamara jr con closet y baao completo3 recamara principal con vestidor baao completo y jacuzziacceso directo al campo de golfacabados en maderas finaspiso de marmolporta3n elactrico cisterna 10 mil litrosgas estacionario 300 litrosmantenimiento 1500
22,L3,17000000,17000000,852045,2024-11-05,residencia en venta en club de golf recian remodelada,400,400,42500.0,42500.0,2022-12-16,564,18,2024-07-05,Casa,Venta,2,4,3,0,3.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-b36a638f0ee9-6992-24d1356a-9701-3a41,terreno 530 m2 construccia3n 350  400 m2planta baja estacionamiento para 4 autos vestabulosala de tv salacomedorcocina integral alacena despacho medio baao recamara principal con baao completo con jacuzzi vestidor muy amplio closet de blancos 1 baao completo jardan amplio con vista al campo de golf sa3tano 2 recamaras con closet primer piso rea de juegos y cantina recamara con balca3n baao completo vestidor azotea cuarto de lavadocuarto de servicio baao de servicio acabados de lujo market madera de primera wc volados con push amueblada totalmentelamparas modernistas pantallas tv
23,L3,17000000,17000000,852045,2024-11-05,hermosa propiedad en club de golf pachuca,530,400,32075.471698113208,42500.0,2024-02-04,151,5,2024-07-05,Casa En Fraccionamiento,Venta,1,3,2,0,2.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-e93f3e910ae1-6b2e-37ab1948-b1f2-4298,planta bajaestacionamiento para 4 autos vestabulosala de tvsala comedorcocina integral alacenadespachomedio baaorecamara principal con baao completo con jacuzzi vestidor muy ampliocloset de blancos1 baao completojardan amplio con vista al campo de golfsa3tano2 recamaras con closetprimer pisoax0081rea de juegos y cantina recamara con balca3nbaao completovestidorazoteacuarto de lavadocuarto de serviciobaao de servicioacabados de lujo market madera de primera wc volados con push amueblada totalmente lamparas modernistas pantallas tvpropiedad sujeta a disponibilidad precio sujeto a cambios sin previo aviso y en el caso de inmuebles en venta los cargos por adquisicia3n tales como escritura impuestos yo avalaoos no estan incluidos en el precio publicadoesta ficha tacnica no compromete a las partes en la suscripcia3n de ningaon documento legal la informacia3n y medidas son aproximadas y deberan ratificarse con la documentacia3n pertinente
24,L1,13000000,13000000,651564,2024-11-05,casa en venta club de golf pachuca hidalgo,500,517,26000.0,25145.067698259187,2024-02-01,154,5,2024-07-05,Casa,Venta,2,4,1,0,1.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-e0c82b61fb02-d97b-9271e27a-a33f-4d43,residencia en venta excelente estado de conservacia3n y de muy buen gusto la casa tiene una hermosa vista al campo de golf su diseao trasmite frescura vida y tranquilidadvive como siempre quisiste en esta encantadora residencia ubicada en exclusiva zona residencial club de golf pachuca fraccionamiento con acceso restringido a construccia3n de estilo contemporanea excelente iluminacia3n naturalpb sala comedor cocina integral estudio terraza o cantina 1 recamara con baao completo cuarto de lavado cuarto de servicio y patio de servicio garage techado para 2 autos cisternapa sala de tv 3 recamaras tamaao ks con baao cada una la recamara principal con vestidor y chimeneaterreno 500 m2construccia3n 517 m2el fraccionamiento cuenta con filtro de seguridad para el ingreso en la mejor zona segura y tranquila de pachuca caseta de vigilancia las 24 horas con acceso restringidorenta de  40000 00 mensual mas mantenimientose renta con pa3liza juradica de arrendamientola casa esta a la venta en 13 00000000puede agenda cita para conocerla
25,D2,1404000,1404000,70369,2024-11-05,hey casa nueva al sur de pachuca,105,108,13371.42857142857,13000.0,2023-10-20,255,8,2024-07-05,Casa,Venta,2,3,1,0,1.0,No,,campo de golf,pachuca de soto,hidalgo,club de golf,42083.0,campo de golf pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-c2fdf8e3ceef-d34d-d956e1c-be38-4c2d,hola soy tanya y que encuentres tu nuevo hogar es mi prioridad por eso te invito a conocer la privada alsacia la cual se encuentra al sur de la bella ciudad de pachuca nuestra privada se encuentra cerca de plaza explanada donde encontraras varios restaurantes el hospital inter madica que es de alta especialidad y los mejores servicios de la ciudad lo que la convierte en una eleccia3n ideal para establecer tu pra3ximo hogarla privada cuenta con amplias areas verdes y una variedad de amenidades que te brindaran momentos inolvidables junto a tu familia ademas de estas amenidades la privada alsacia cuenta con servicios como caseta de vigilancia con acceso controlado cajones de estacionamiento distribuidos en las areas verdes de la privada caseta de vigilancia y servicio de mantenimientoven a conocer esta propiedad con los espacios perfectos con sus 3 habitaciones y su hermoso balca3n acepto todos los creditos agenda tu visita hoy mismodisponibilidad y precio sujeto a cambio sin previo avisoel precio no incluye gastos notariales
26,C3,2360000,2360000,118284,2024-11-05,hermosa casa de 3 niveles en pachuca cerecino,105,141,22476.19047619048,16737.58865248227,2023-04-24,436,14,2024-07-05,Casa En Fraccionamiento,Venta,1,3,3,0,3.0,No,,canutillo,pachuca de soto,hidalgo,canutillo,42075.0,canutillo pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-ee966ad6baad-840f-95567bf4-9dc3-369e,construida en un terreno de 105m2 tiene una construccia3n de 141 m2 mas roof garden en las que cuenta con espacio de estacionamiento para 1 automa3vil cisterna y patio frontalse distribuye en dos niveles de la siguiente maneraprimer nivelsala comedorcocina con area de guardadomedio baaopatio de serviciojardan interiorcochera para un autosegundo nivel o planta altarecamara principal con baao completo y area para vestidor2 recamaras junior una con balca3nbaao compartidotercer nivelterrazaarea para sala de tv o entretenimientoen cuanto al equipamiento esta casa cuenta conboiler tinaco tarja de acero inoxidable porcelanato rectificado en pisos y baaos
27,C2,2171000,2171000,108811,2024-11-05,increable oportunidad casa en pachuca cerecino,105,141,20676.19047619048,15397.163120567377,2023-04-24,436,14,2024-07-05,Casa En Fraccionamiento,Venta,1,3,3,0,3.0,No,,canutillo,pachuca de soto,hidalgo,canutillo,42075.0,canutillo pachuca de soto hidalgo,https://www.lamudi.com.mx//detalle/41032-73-ecab8d72e8b7-be6d-5d8fa710-a7cc-3429,este modelo de casas cuenta con una excelente distribucia3n de espacios ideales para familias que gustan de la convivencia cuenta con espacios comunes sala comedor y cocina con excelente distribucia3n y espacios amistosos en los que se puede disfrutar la sinergia de actividadesconstruida en un terreno de 105m2 tiene una construccia3n de 141 m2 mas roof garden en las que cuenta con espacio de estacionamiento para 1 automa3vil cisterna y patio frontalse distribuye en dos niveles de la siguiente maneraprimer nivelsala comedorcocina con area de guardadomedio baaopatio de serviciojardan interiorcochera para un autosegundo nivel o planta altarecamara principal con baao completo y area para vestidor2 recamaras juniorbaao compartidotercer nivelroof gardenen cuanto al equipamiento esta casa cuenta conboiler tinaco tarja de acero inoxidable porcelanato rectificado en pisos y baaos
