precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,fecha_estandarizada,dias_transcurridos,meses_transcurridos,fecha_mas_actual,totales_desc,construidos_desc,precio_m2_terreno,precio_m2_construido,estacionamiento_desc,recamaras_desc,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado,tipo_lugar,Colonia_Estandarizada,codigo_postal,Status,id
725000.0,USD,DEPARTAMENTO EN COCOTEROS,0,139,2024-06-26,Departamento,1,2,2,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-948585abfb35-452b-1905268-9e3b-77c5,descubra su santuario en nuevo vallarta con este impresionante condominio de dos dormitorios frente al mar accesible para discapacitados cada habitacion de esta residencia ofrece vistas panoramicas al mar creando un refugio tranquilo que apreciara a diarioeste condominio esta meticulosamente disenado para la accesibilidad garantizando comodidad y facilidad para todos su diseno abierto y sus caracteristicas bien pensadas la convierten en una casa ideal o una propiedad de inversion lucrativanuevo vallarta es un paraiso costero conocido por sus impresionantes paisajes y su vibrante estilo de vida sumergete en miles de playas virgenes perfectas para paseos tranquilos y puestas de sol impresionantes saboree la cocina local en diversos restaurantes que satisfacen todos los paladares desde mariscos frescos hasta platos tradicionales mexicanos para los amantes del aire libre los extensos senderos para bicicletas ofrecen una ruta panoramica a traves de paisajes exuberantes y a lo largo de la costa easybroker id ebqo0153,,14465196.0,725000.0,2024-11-30,E2,2024-06-26,43,1,2024-08-08,,,inf,104066.1582733813,,,"{'completos': 0, 'medios': 0}",0,0,2.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,750
1900000.0,MXN,CASA EN VENTA EN COTO CON ALBERCA CERCA DE LAS PLAYAS DE BUCERIAS,924,102,2023-09-15,Casa,1,3,1,0,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-d7a6f6a7a676-7ec2-84314092-8498-3433,desarrollo en preventa aprovecha los precios cerca de la carretara 200 en mezcales nayarit a uno minutos de las principales vialidades a 20 miutos de las playas de la riviera nayarit a minutos del imss 33 escuelas tiendas de conveniencia y principales vialidades,,1900000.0,95229.0,2024-11-30,C1,2023-09-15,324,10,2024-08-08,,,2056.277056277056,18627.450980392157,200.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,751
2890000.0,MXN,Venta de departamento Nuevo Vallarta Nayarit Amancay,0,214,2023-05-04,Departamento,1,3,3,1,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-9cd493c61f4f-d725-ac105c29-9423-314f,excelente departamento de lujo en copropiedad nuevo vallarta en amancay frente a playa con amenidades albercas club de playa gym consierge seguridad las 24hrscon vista frente a la playa 10 copropietarios 5 semanas al anoescritura publica vendelo cuando lo desees como heredar 3 recamaras 3 banos terraza 1 cajon de estacionamiento213 m2 de superficie totalmente amueblado apartalo con 100mil pesos,,2890000.0,144848.0,2024-11-30,B2,2023-05-04,459,15,2024-08-08,,,inf,13504.672897196262,10.0,3.0,"{'completos': 0, 'medios': 0}",0,0,3.5,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,752
3802813.0,MXN,DEPARTAMENTOS EN PREVENTA EN NUEVO VALLARTA,0,76,2024-05-20,Departamento,1,2,1,0,No,"Mezcales, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-3f176230c8f-a715-ff8adb63-87db-4cba, invierte en la torre alana en puerto vallarta el futuro del mercado inmobiliario  puerto vallarta es un destino en auge con un mercado inmobiliario vibrante y una demanda que supera la oferta aqui te presentamos por que invertir en la torre alana es una oportunidad que no puedes dejar pasar crecimiento aereo impresionante  25000 pasajeros mensuales llegan en vuelos nacionales e internacionales 12 de incremento en pasajeros de nuevas rutas aereas internacionales crecimiento de 3000 pasajeros mas en rutas internacionales el proximo ano la construccion del tramo gol  pvr reducira hasta 80 minutos el trayecto haciendo a puerto vallarta aun mas accesible mercado inmobiliario en alza  crecimiento constante en ventas inmobiliarias desde 2017 hasta 2023 las unidades privativas de 2 habitaciones son las de mayor desplazamiento en el mercado inmobiliario de puerto vallarta alta demanda y poca oferta en el mercado asegurando una inversion segura y rentable desarrollo de torre alana el proyecto se encuentra en un predio de 30000 m2 3 hectareas disenado para ofrecer comodidad y lujo en cada detalle 7 torres departamentales con 5 niveles 6 departamentos por nivel sumando 240 unidades privativas 288 cajones de estacionamiento un edificio comercial con 32 cajones de estacionamiento al frente amenidades internas y externas para la recreacion y el disfrute de los residentes amenidades  dog club  area de juegos infantiles  huerto  kids water track  open kitchen  area de hamacas  reading club  soul club  cancha de padel  palapa bar  lobby  coworking  3 albercas invertir en la torre alana es asegurar un futuro brillante en un entorno paradisiaco con todas las comodidades que siempre has deseado no dejes pasar esta oportunidad unica contactanos para mas informacion y asegura tu lugar en el desarrollo mas exclusivo de puerto vallarta   contactarinversioninmobiliaria torrealana puertovallarta oportunidaddeinversion vidadelujo desarrolloexclusivo,,3802813.0,190598.0,2024-11-30,A3,2024-05-20,79,2,2024-08-08,,,inf,50037.01315789474,25000.0,2.0,"{'completos': 0, 'medios': 0}",0,0,1.0,mezcales,bahia de banderas,nayarit,,mezcales,63735.0,Venta,753
6100000.0,MXN,Departamento en Venta en BUCERIAS Quadrant,0,113,2024-03-13,Departamento,1,2,2,0,No,"Terralta II, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-e59c546e980-d1bd-d7209a6b-9c45-4d3c,quadrant departamento en venta en bucerias uno de los destinos con mas crecimiento y preferidos de la bahia donde se aloja una gran comunidad de canadiences en el invierno quadrant ofrece un concepto de un resort privado con todas las amenidades y areas de recreacion con la familia a solo unos pasos de la playa en todo bucerias no hay otro desarrollo que le ofrezca tantoamenidadesalbercasgymsnak barcanchas de picke balarea de amacastorres dispersas entre caminos de vegetacion vista al mar desde varios puntos del desarrolloplaza comercial a un costadoseguridad 247contamos con mas propiedades encontactar real estatecom,,6100000.0,305734.0,2024-11-30,S2,2024-03-13,146,4,2024-08-08,,,inf,53982.30088495575,,,"{'completos': 0, 'medios': 0}",0,0,2.0,terralta ii,bahia de banderas,nayarit,,terralta,63732.0,Venta,754
1980000.0,MXN,CASA EN VENTA EN COTO CON ALBERCA EN ZAFIRO,8321,0,2023-11-10,Casa,1,3,2,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-87268b401a11-8a30-b95c8715-8af4-3723,preventa de casa de 3 recamaras en coto privado con alberca ubicada cerca de la carretera 200 pto vallarta  gdldisfruta de vivir muy cerca de las playas de la riviera nayarit casas con amplios espacios altura 270 promocion cocina equipada de regalo,,1980000.0,99238.0,2024-11-30,C1,2023-11-10,269,8,2024-08-08,,,237.95216921043144,inf,3.0,3.0,"{'completos': 0, 'medios': 0}",0,0,2.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,755
13979000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,171,2024-07-10,Departamento,1,4,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-62b85dcc3a73-ab82-1909a9b-ac87-7821,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 13979000 dependiendo ubicacionsandra easybroker id ebqq8593,,13979000.0,700632.0,2024-11-30,L1,2024-07-10,29,0,2024-08-08,,,inf,81748.53801169591,13979000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,756
9772000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,131,2024-07-10,Departamento,1,3,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-b67968d8452a-2711-1909a6e-8f28-78ed,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 9772000 dependiendo ubicacionsandra easybroker id ebqq8579,,9772000.0,489776.0,2024-11-30,S3,2024-07-10,29,0,2024-08-08,,,inf,74595.41984732824,9772000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,757
7234000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,86,2024-07-10,Departamento,1,2,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-de95218edd4e-1de4-1909a6e-9e6b-7c3d,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 7234000 dependiendo ubicacionsandra easybroker id ebqq8513,,7234000.0,362570.0,2024-11-30,S2,2024-07-10,29,0,2024-08-08,,,inf,84116.27906976744,7234000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,758
6927000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,83,2024-07-10,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-8afb29ae500e-1372-1909a6e-9976-7eae,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 6927000 dependiendo ubicacionsandra easybroker id ebqq8525,,6927000.0,347183.0,2024-11-30,S2,2024-07-10,29,0,2024-08-08,,,inf,83457.8313253012,6927000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,759
9844000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,126,2024-07-10,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-3f3864da90cc-ca4-1909a6e-96d0-709c,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 9844000 dependiendo ubicacionsandra easybroker id ebqq8569,,9844000.0,493384.0,2024-11-30,S3,2024-07-10,29,0,2024-08-08,,,inf,78126.98412698413,9844000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,760
7638000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,94,2024-07-10,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-d7e1a1784e9a-797-1909a6e-8a9f-7345,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 7638000 dependiendo ubicacionsandra easybroker id ebqq8561,,7638000.0,382819.0,2024-11-30,S2,2024-07-10,29,0,2024-08-08,,,inf,81255.31914893616,7638000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,761
5594000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,52,2024-07-10,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-e29870c6e914-128-1909a6e-83e7-7bcb,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 5594000 dependiendo ubicacionsandra easybroker id ebqq8421,,5594000.0,280373.0,2024-11-30,S1,2024-07-10,29,0,2024-08-08,,,inf,107576.92307692308,5594000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,762
4663000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,42,2024-07-10,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-99e47c986cac-2c8e-1909a6e-9399-70af,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas  de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 4663000  dependiendo ubicacionsandra easybroker id ebqq8324,,4663000.0,233711.0,2024-11-30,S1,2024-07-10,29,0,2024-08-08,,,inf,111023.80952380953,4663000.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,763
7873000.0,MXN,"Departamento en Venta, Playa Bucerias, Nayarit, Jalisco",0,77,2024-07-10,Departamento,1,2,2,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-f54d8c97db64-18ca-1909a6e-a11f-7777,amas conectar con la naturaleza imagina vivir cerca del mar en un lugar que reune las bondades de un pueblo amable y generoso que bordea una de las playas mas hermosas de la riviera nayarit es el punto perfecto para vivir o pasar unos dias en la zona dorada de buceariasdesde 7873000 dependiendo ubicacionsandra easybroker id ebqq8488,,7873000.0,394597.0,2024-11-30,S2,2024-07-10,29,0,2024-08-08,,,inf,102246.75324675324,7873000.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,764
17500000.0,MXN,Casa En Venta,0,532,2024-04-02,Casa,1,4,4,1,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-fd8d94d113ff-d507-15d12a69-a447-1f94,los tigres residencial casa en venta  17500000 contactar4 recamaras  4 bedrooms45 banos  45 bathrooms sala de cine  theatre roomalberca infinita  infinity poolcloset vestidor  walkin closets cocina integral con isla y alacena  fully equipped kitchen with pantry ventanas de pvc  pvc window framesaire central en area comun  central ac in common areas terreno 53247 m2  land 573146construccion 43408 m2  construction 467240 sqft,,17500000.0,877105.0,2024-11-30,L3,2024-04-02,126,4,2024-08-08,,,inf,32894.73684210526,17500000.0,,"{'completos': 0, 'medios': 0}",0,0,4.5,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,765
26000000.0,MXN,SE VENDE LUJOSO DEPARTAMENTO EN ARENA BLANCA HERMOSA PLAYA Y VISTA AL MAR,0,396,2023-05-02,Departamento,1,5,5,0,No,"Cruz de Juanacaxtle, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-d588ebc70028-4735-9cb7626b-a6da-308b,espectacular penthouse listo para habitarse  goza y disfruta de su hermosa playa que te brinda este espectacular lugar tal cual lo indica su nombre arena blanca  este majestuoso penthouse en el condominio arena blanca se localiza en la cruz de huanacaxtle a solo 40 min de puerto vallarta muy cercano a punta de mita y sayulita   el condominio cuenta con acceso controlado seguridad las 24 horas consta de 2 torres con elevadores 41 unidades en total edificio de estacionamiento aparte cuenta con 3 albercas jacuzzi chapoteadero gimnasio equipado spa cancha de padle tenis playa privada y snack bar las cuales se localizan en la planta baja al nivel del mar el penthouse se ubica en la torre xikiri en el septimo piso cuenta con 2 niveles en el primer nivel tiene su vestibulo sala comedor y habitaciones y en planta alta hermoso deck con alberca  la parte de sala y comedor cuenta con amplio ventanal  corredizo con acceso al balcon con vista al mar moderna cocina integral equipada con cubierta de granito cuarto de alacena y cuarto de lavado en total son 5 recamaras todas con bano completo y 4 de ellas con vestidor 12 bano para visitas la recamara principal tiene acceso a un amplio balcon con vista al mar y su bano con tina es espectacular en el segundo piso cuenta con una amplia terraza con un chapoteadero hermoso tipo deck de madera ideal para que se anada asoleaderos o mesa de jardin cuenta con un area tipo lounge de concreto asador con techo pergolado regadera y banos tiene 2 espacios de estacionamiento escriturados se vende sin los muebles  dimensiones 396 m2 precio de venta 1300000 usd  favor  de agendar cita con 1 dia de anticipacion para coordinar acceso a admistracion  max visitantes 4 personas en total incluyendo asesores de agencia inmobiliaria  horario de citas es de las 9 am a las 6 pm,2.0,26000000.0,1303128.0,2024-11-30,ELITE,2023-05-02,461,15,2024-08-08,,,inf,65656.56565656565,40.0,5.0,"{'completos': 0, 'medios': 0}",0,0,5.0,cruz de juanacaxtle,bahia de banderas,nayarit,,cruz de huanacaxtle,63734.0,Venta,766
22000000.0,MXN,"Casa nueva en venta en El Tigre club de Golf, Lujo Puerto Vallarta",527,400,2022-12-15,Casa,1,4,3,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-fac6579e0dc6-aa36-8defd04d-ae7b-3ec0,esta propiedad se ha vendidocontamos con opciones similares en precio y zona4 bedrooms 3 bath 4 car garageadvanced smart home features by easydom compatible with google homeinsulated energy efficient buildingopen concept floor planexposed steel structural membersitalian kitchen cabinetssmeg appliance packageitalian led lighting fixtureshis  hers walkin closetshighefficiency hvac systemsmarbleeffect seamless epoxy floorssolid interior walls alarm system  video door bellyard sprinkler systemimported european doorsamenidadespga golfclub de playa a 5 minutosspa albercascanchasjardines hermososentradas controladasareas de ninos de vista lagosterreno 527mtsconstruccion 400mts easybroker id ebln6160,,22000000.0,1102647.0,2024-11-30,,2022-12-15,599,19,2024-08-08,,,41745.73055028463,55000.0,3.0,,"{'completos': 0, 'medios': 0}",0,0,3.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,767
9900000.0,MXN,Se vende casa en Sayulita rodeada de hermosa vegetación ideal para rentas y vivir en paz,424,424,2024-01-24,Casa,1,3,3,0,No,"Sayulita, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-82c076a4cc5-f733-4ba0dc79-b740-44ae,descubre el paraiso en tierra luz una cautivadora comunidad en sayulita que redefine la vida sostenible a solo 5 minutos del centro y playas reconocidas de la zona esta ecocomunidad ofrece 9000 metros cuadrados de areas comunes con exuberante vegetacion proporcionando un estilo de vida ecoamigable y la posibilidad de generar ingresos adicionales mediante alquileresla propiedad en venta esta edificada en un terreno de 42430 m2 y consta de dos casas independientes la casa principal con techo de palapa presenta una encantadora cocina de granito 2 habitaciones con banos completos y una extension ideal para un area de trabajo disfruta de la hermosa terraza con jardin al frenteenmedio de la casas se enmarca un lindo espacio con estilo para meditacion la construccion secundaria tiene ingreso  inpendiente cuenta con un estudio con acceso a terraza y balcon bano y cocineta ambas casas cuentan con aire acondicionado para ambas casas se comparte una bodega lavanderia y estacionamiento para 2 autos toda la propidad se nutre de energia atraves de paneles solares  la propiedad tiene precio reducido por 9900000 pesos con precio original de 11000000 de pesos experimenta cada detalle a traves del tour virtual y video no dudes en contactarme para obtener informacion adicional y conocer todos los detalles soy karla aguilar asesora inmobiliara de canoa bienes raices,9900000.0,9900000.0,496191.0,2024-11-30,S3,2024-01-24,195,6,2024-08-08,9000.0,9000.0,23349.056603773584,23349.056603773584,5.0,2.0,"{'completos': 0, 'medios': 0}",0,0,3.0,sayulita,bahia de banderas,nayarit,,sayulita,63734.0,Venta,768
2500000.0,USD,Departamento de super lujo en Punta Mita,0,469,2024-06-21,Departamento,1,4,4,1,No,"Punta de Mita, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-6104318d049e-69d7-190389e-aea6-710d,departamento de cuatro recamaras cada una con vestidor y bano completo ubicado en planta baja con una gran terraza que tiene salida directa a la albercase entregan con los siguientes electrodomesticos	refrigerador dacor 42 	maquina de hielo marvel 30 	microondas dacor	vinoteca marvel 45 botellas	estufa dacor	campana extractora arietta toscana lavadora y secadora maytag 17kg	aire acondicionado de la marca mitsubishi para 5 areas independienteseste departamento se entrega totalmente amuebladocodigo interno cdv0044internal codecpdv0035 easybroker id ebqn0712,,49879987.0,2500000.0,2024-11-30,,2024-06-21,48,1,2024-08-08,,,inf,106353.91684434967,42.0,,"{'completos': 0, 'medios': 0}",0,0,4.5,punta de mita,bahia de banderas,nayarit,,punta de mita,63734.0,Venta,769
17100000.0,MXN,CASA EN LOS TIGRES RESIDENCIAL,532,326,2024-01-23,Casa,1,5,5,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-f75c5176ba86-3904-4f1c4d78-bc41-46ec,los tigres resindencial  bahia de banderas532 m2 tot326 m2 cub5 banos4 estac5 reca estrenarcasa en los tigres residencialencantadora casa con vista a area verde 5 recamaras principal en planta baja y planta alta 5 banos preparacion para aa en banos principales salacomedor de doble altura cocina equipada con isla de cuarzo ultra white amplia cochera para 4 autos terraza y jardin con alberca area de lavado en planta altaequipada con sistema de riego automatico equipo de filtracion para alberca cisterna de 10000 lts equipamiento hidroneumatico video portero y espejos con luz led aa mini split inverter en recamaras carpinteria de parota y ventanas de pvc preparaciones para paneles solares camaras de seguridad cargador de auto y masdisfruta de amenidades exclusivas como club deportivo seguridad 247 y parques infantiles en un entorno tranquilo y segurolos tigres resindential  bahia de banderas532 m2 total326 m2 covered5 bathrooms4 stac5 recbrand newhouse in los tigres residencialcharming house with a view of a green area 5 bedrooms main on the ground floor and upper floor 5 bathrooms preparation for ac in main bathrooms double height livingdining room kitchen equipped with ultra white quartz island large garage for 4 cars terrace and garden with pool laundry area on the upper floorequipped with automatic irrigation system pool filtration equipment 10000 liter tanker hydropneumatic equipment video intercom and mirrors with led light aa mini split inverter in bedrooms parota carpentry and pvc windows preparations for solar panels security cameras car charger and more,,17100000.0,857057.0,2024-11-30,L3,2024-01-23,196,6,2024-08-08,,,32142.85714285714,52453.98773006135,5.0,5.0,"{'completos': 0, 'medios': 0}",0,0,5.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,770
4400000.0,MXN,"Estudio con Vista al Mar en Condominio Casa las Palmas, Bucerías",0,55,2024-08-08,Departamento,1,1,1,0,No,"Bucerías Centro, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-98e597cd9a40-4fe5-190c855-99f0-803b,venta de estudio amueblado en el condominio casa las palmas bucerias este moderno estudio construido en 2022 y ubicado en el tercer piso ofrece vistas al mar desde el roof garden incluye 1 recamara con mini split sala con mini split adicional cocina equipada y estacionamiento asignado el edificio cuenta con elevador alberca comun y lavanderia compartida mascotas permitidas la cuota de mantenimiento es de 380000 mxnmes que cubre gas y agua disfruta del estilo contemporaneo y la proximidad al oceano en este atractivo estudiocanoa bienes raices,380000.0,4400000.0,220529.0,2024-11-30,S1,2024-08-08,0,0,2024-08-08,,,inf,80000.0,2022.0,1.0,"{'completos': 0, 'medios': 0}",0,0,1.0,bucerias centro,bahia de banderas,nayarit,,bucerias centro,63732.0,Venta,771
7263250.0,MXN,Deseas sentir que vives de vacaciones siempre? Condominio de una recamara ideal para inversión y para tus vacaciones soñadas,0,85,2024-02-14,Departamento,1,1,2,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-f9946a200031-1ebd-8797d1d-9d92-45fa,vivir en un hotel si es posible y condo mio es un gran ejemplo este comodo departamento de 1 recamara y 2 banos es ideal para organizar unas excelentes vacaciones y asi tambien para que lo puedas rentar cuando no estes si eres foraneo y si no disfrutar del lujo de vivir con todas las amenidades que un hotel tiene en tu propio condotanto como sus acabado de marmol granito madera rosa morada  aislantes acusticos y sus espacios hacen que la llegada a tu hogar sea un descanso placentero,,7263250.0,364036.0,2024-11-30,S2,2024-02-14,175,5,2024-08-08,,,inf,85450.0,1.0,1.0,"{'completos': 0, 'medios': 0}",0,0,2.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,772
2690000.0,MXN,Departamento en venta Punta de Mita Bolongo,0,173,2023-05-04,Departamento,1,44,0,1,No,"Punta de Mita, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-9ca4239efd5-2ddd-d2f6fadb-8fa9-3edd,excelente inversion de departamento de lujo amueblado bolongo punta de mita frente al mar en copropiedad 10 socios  tu inversion queda con escritura publica lo puedes vender o heredar5 semanas por ano para vivirlo o rentarlovive cada fragmento de tu vida rodeada de lujo y confortamenidades club de playa gym albercas seguridad las 24hrscosto de fraccion por socio 2690000cuenta4 recamaras3 banos cocina integral cuarto de servicio salacomedor terraza vista al martotalmente amueblado superficie total 17343 m2,,2690000.0,134824.0,2024-11-30,B1,2023-05-04,459,15,2024-08-08,,,inf,15549.13294797688,10.0,,"{'completos': 0, 'medios': 0}",0,0,0.5,punta de mita,bahia de banderas,nayarit,,punta de mita,63734.0,Venta,773
3207600.0,MXN,DEPARTAMENTO EN PRE-VENTA EN NUEVO VALLARTA,0,54,2023-04-19,Departamento,1,1,1,0,No,"Nuevo Vallarta, Bahía de Banderas, Nayarit",https://www.lamudi.com.mx/detalle/41032-73-ec44188d1236-5f6a-204e6ff3-b753-35b9,descubre tu vinculo con la naturaleza a traves de una combinacion entre la arquitectura y paisajismosituado en el corazon de la riviera de nayarit el desarrollo te ofrece amenidades espectaculares dentro de un entorno rodeado de naturaleza y tranquilidadel desarrollo cuenta con 24 departamentos y comercio en planta bajaprecio de los departamentos desde 3207600 hasta 6678742desarrollo que propone una comunidad verde y ecologica la infraestructura esta disenada para re utilizar el agua y energia generada con el objetivo de cuidar el medio ambientesaneamiento de aguatanto el agua saneada como la electricidad generada seran utilizadas para riego de areas comunes lago natural electricidad de areas comunesharemos el proceso por medio de una planta subterranea de tratamiento de agua dado de alta bajo la nom003el desarrollo contara con andadores areas de descanso pergola cuarto de juegos conversatorios pabellon de yoga cancha bocce cancha padel zona de laguna albercas zona de camastros mirador y humedalproyecto cuya primera etapa estara lista en diciembre del 2022 easybroker id ebia6214,,3207600.0,160766.0,2024-11-30,B3,2023-04-19,475,15,2024-08-08,,,inf,59400.0,24.0,,"{'completos': 0, 'medios': 0}",0,0,1.0,nuevo vallarta,bahia de banderas,nayarit,,nuevo vallarta,63735.0,Venta,774
