id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,ubicacion,url
2253,A2,3700000,3700000,205812,2024-10-02,"Venta de Casa 4 recámaras en Antigua Cementera, en Puebla!",120,230,30833.33333333333,16086.95652173913,2024-12-08,0,0,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,Zona Cementos Atoyac,Puebla,Puebla,"Zona Cementos Atoyac, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e5d35642c0a2-5726-1912a89-a8d9-746c
2254,A2,3700000,3700000,205812,2024-10-02,VENTA DE EXCELENTE CASA EN FRACCIONAMIENTO FUENTES DE ANGELOPOLIS,164,220,22560.975609756097,16818.18181818182,2024-05-30,188,6,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,Fuentes de Angelopolis,Puebla,Puebla,"Fuentes de Angelopolis, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-fec3ca1748fc-1348-dfe159ae-bb70-4644
2255,A2,3700000,3700000,205812,2024-10-02,BONITA Y ESPACIOSA CASA EN VENTA,270,350,13703.703703703704,10571.42857142857,2024-06-30,158,5,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,San Baltasar Campeche,Puebla,Puebla,"San Baltasar Campeche, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b02289b089bc-ed21-19066e6-98fc-74d3
2256,A2,3700000,3700000,205812,2024-10-02,CASA EN VENTA 4 RECAMARAS PRADEA SUR XILOTXINGO,107,215,34579.43925233645,17209.302325581397,2024-04-09,239,7,2024-12-08,Casa,Venta,2,4,3,1,3.5,No,,San Jose Xilotzingo,Puebla,Puebla,"San José Xilotzingo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-1cd61d3a538e-55a-b3d342ec-941c-4973
2257,A2,3700000,3700000,205812,2024-10-02,"VENTA casa de 3 recamaras estilo townhouse en Cholula Puebla, Santuario Maya",103,205,35922.330097087375,18048.78048780488,2024-12-08,0,0,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-45b8ea9375b0-56c3-190ec4c-85c9-7e24
2258,A2,3700000,3700000,205812,2024-10-02,VENTA DE CASA PRADEA SUR CUATRO RECAMARAS,107,215,34579.43925233645,17209.302325581397,2024-04-02,246,8,2024-12-08,Casa,Venta,2,4,3,0,3.0,No,,San Jose Xilotzingo,Puebla,Puebla,"San José Xilotzingo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b9d7c80d81b7-5aad-bb41202d-a110-39ad
2259,A2,3700000,3700000,205812,2024-10-02,CASA EN VENTA EN PARQUE CAMPECHE,145,215,25517.241379310344,17209.302325581397,2024-03-04,274,9,2024-12-08,Casa,Venta,2,3,3,1,3.5,No,,Centro Historico,Puebla,Puebla,"Centro Histórico, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-562ac682c0f5-5450-2d914d4f-91cd-41e5
2260,A2,3700000,3700000,205812,2024-10-02,"Casa en Venta en Pradea Sur en Esquina, pegada a área verde central",120,120,30833.33333333333,30833.33333333333,2023-09-21,442,14,2024-12-08,Casa,Venta,2,4,3,1,3.5,No,,San Jose Xilotzingo,Puebla,Puebla,"San José Xilotzingo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-fd8dbe2717b-591e-a2f33479-8252-1237
2261,A2,3700000,3700000,205812,2024-10-02,Venta Casa de Una Planta Cerca de Zavaleta Esquina,343,133,10787.172011661807,27819.54887218045,2024-04-03,245,8,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,Santa Cruz Buenavista,Puebla,Puebla,"Santa Cruz Buenavista, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-499d90aab09e-e23d-1a0cd8d0-9e3f-475d
2262,A2,3700000,3700000,205812,2024-10-02,Casa Venta de Una Planta cerca de Zavaleta y Recta Cholula,342,133,10818.713450292398,27819.54887218045,2024-04-03,245,8,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,Santa Cruz Buenavista,Puebla,Puebla,"Santa Cruz Buenavista, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b5492102d2e5-ed17-b45d2aeb-beb6-44ac
2263,A2,3700000,3700000,205812,2024-10-02,Casa en venta Gabriel Pastor segunda seccion zona Plaza Cristal Plaza Dorada 5 de mayo 16 septiembre Valsequillo,164,233,22560.975609756097,15879.828326180255,2024-12-08,0,0,2024-12-08,Casa,Venta,2,4,2,1,2.5,No,,Gabriel Pastor 2a Secc,Puebla,Puebla,"Gabriel Pastor 2a Secc, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-91f58c90edff-e086-1913500-b069-7c02
2264,A2,3700000,3700000,205812,2024-10-02,CASA EN VENTA CON 2 HABITACIONES EN COLONIA DEL VALLE,332,332,11144.578313253012,11144.578313253012,2023-11-12,391,12,2024-12-08,Casa,Venta,2,2,2,0,2.0,No,,Villa de Guadalupe,Puebla,Puebla,"Villa de Guadalupe, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-bcdad93579a-f9e9-3f65fd5-8560-4cca
2265,A2,3700000,3700000,205812,2024-10-02,VENTA DE CASA DE 5 RECAMARAS EN UNIDAD MAGISTERIAL MEXICO 68,180,334,20555.555555555555,11077.844311377246,2024-07-17,141,4,2024-12-08,Casa,Venta,1,5,3,0,3.0,No,,Unidad Magisterial Mexico 68,Puebla,Puebla,"Unidad Magisterial México 68, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-73ceb8861ced-7ddb-190c304-9379-7999
2266,A2,3700000,3700000,205812,2024-10-02,"CASA EN VENTA RESIDENCIAL PRADEA SUR, BLVD VALSEQUILLO Y LAS TORRES",107,215,34579.43925233645,17209.302325581397,2024-07-15,143,4,2024-12-08,Casa,Venta,1,4,4,1,4.5,No,,San Jose Xilotzingo,Puebla,Puebla,"San José Xilotzingo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-847b33c6ffb2-b310-190b8fb-963d-7388
2267,A2,3717504,3717504,206786,2024-10-02,PREVENTA DE DEPARTAMENTOS EN TORRE ANDEZA ANGELÓPOLIS PUEBLA,77,77,48279.27272727273,48279.27272727273,2023-11-28,375,12,2024-12-08,Departamento,Venta,1,1,1,0,1.0,No,,Angelopolis,Puebla,Puebla,"Angelópolis, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-9ecc6de4148e-e109-32a97ae9-8618-3b4d
2268,A2,3717504,3717504,206786,2024-10-02,Departamentos en Preventa Zona Angelópolis,69,69,53876.86956521739,53876.86956521739,2023-09-14,449,14,2024-12-08,Departamento,Venta,1,1,1,1,1.5,No,,Angelopolis,Puebla,Puebla,"Angelópolis, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-90c2b4404a43-c014-fbf1c628-be94-3bf4
2269,A2,3737800,3737800,207915,2024-10-02,Departamentos en Venta cerca de la Cementera,17468,17468,213.97984886649877,213.97984886649877,2023-11-16,387,12,2024-12-08,Departamento,Venta,1,3,2,0,2.0,No,,Villa Posadas,Puebla,Puebla,"Villa Posadas, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e4ed24c023c8-585e-517bbafb-bdd2-3e73
2270,,3750000,3750000,208594,2024-10-02,Casa en Venta a Estrenar  Zona de Zavaleta,103,205,36407.76699029126,18292.682926829268,2024-12-08,0,0,2024-12-08,Casa,Venta,2,3,2,0,2.0,No,,Puebla,Puebla,Sin_estado,"Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-785c8f1d7d55-8913-191149e-a093-7f2e
2271,,3750000,3750000,208594,2024-10-02,HERMOSA CASA DE UN PISO DENTRO DEL FRACCIONAMIENTO ARBOLEDAS DE SAN IGNACIO,288,170,13020.833333333334,22058.82352941177,2024-03-30,248,8,2024-12-08,Casa,Venta,2,3,1,1,1.5,No,,Arboledas San Ignacio,Puebla,Puebla,"Arboledas San Ignacio, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-32f2a90fe321-a811-645ee622-b50e-4529
2272,,3750000,3750000,208594,2024-10-02,CASAS EN VENTA EN FRACC. PUNTA LOMA,120,120,31250.0,31250.0,2024-06-25,163,5,2024-12-08,Casa,Venta,2,3,3,1,3.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-8100f9f74a14-be69-1904d4d-baa7-7dda
2273,,3750000,3750000,208594,2024-10-02,PRECIOSA CASA EN VENTA; PRECIO DE PREVENTA; FRACCIONAMIENTO PUNTA LOMA PUEBLA,103,205,36407.76699029126,18292.682926829268,2024-04-29,219,7,2024-12-08,Casa,Venta,2,3,3,1,3.5,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-41b81947a3ed-3e2c-c2f128cd-bbb0-4d90
2274,,3750000,3750000,208594,2024-10-02,"Casa en Venta en Punta Loma, Bello Horizonte, Puebla",103,205,36407.76699029126,18292.682926829268,2024-04-24,224,7,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-faf5a71bb5f8-3183-83264073-a0fb-43c7
2275,,3750000,3750000,208594,2024-10-02,"Casa en venta colonia bugambilias, cerca blvd. margaritas, cu buap",201,252,18656.716417910447,14880.952380952382,2024-07-05,153,5,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,Bugambilias,Puebla,Puebla,"Bugambilias, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-57a8504be024-e84f-f83e6152-b328-4b36
2276,,3750000,3750000,208594,2024-10-02,CASA EN VENTA FRACC. PUNTA LOMA CALZADA ZAVALETA Y RECTA A CHOLULA,103,205,36407.76699029126,18292.682926829268,2024-07-17,141,4,2024-12-08,Casa,Venta,2,3,3,0,3.0,No,,Puebla,Puebla,Sin_estado,"Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-301718a4210b-b8a0-190c23f-9d5e-7270
2277,,3750000,3750000,208594,2024-10-02,VENTA CASA DE UN PISO EN FRACCIONAMIENTO CERCA DE BUAP,288,288,13020.833333333334,13020.833333333334,2024-03-29,249,8,2024-12-08,Casa,Venta,1,3,2,1,2.5,No,,Arboledas San Ignacio,Puebla,Puebla,"Arboledas San Ignacio, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-4e84f35e8b48-164-36bd9d7b-94c4-4377
2278,,3750000,3750000,208594,2024-10-02,CASA EN VENTA FRACCIONAMIENTO PUNTA LOMA 4 RECAMARAS,100,200,37500.0,18750.0,2024-02-02,306,10,2024-12-08,Casa,Venta,2,4,3,1,3.5,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-19cce9a2b119-f33a-3fbed564-9108-4a3c
2279,A3,3770000,3770000,209706,2024-10-02,SE VENDEN DEPARTAMENTOS PUEBLA EN LA COLONIA LA PAZ,164,164,22987.80487804878,22987.80487804878,2023-07-10,513,16,2024-12-08,Departamento,Venta,1,3,2,1,2.5,No,,La Paz,Puebla,Puebla,"La Paz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b1913e41b536-4359-498473a1-941c-4b71
2280,A3,3775000,3775000,209984,2024-10-02,"Casa en Cholula, en Santuraio Maya,",205,205,18414.634146341465,18414.634146341465,2024-06-27,161,5,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ce4f91fff82a-6afb-f8c8309e-a50a-457b
2281,A3,3775000,3775000,209984,2024-10-02,Casa nueva en fraccionamiento Punta Loma de zona Zavaleta,114,225,33114.0350877193,16777.777777777777,2024-03-29,249,8,2024-12-08,Casa,Venta,2,3,2,0,2.0,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-285dad144992-1ae1-caffb8af-9fbd-43e9
2282,A3,3775000,3775000,209984,2024-10-02,VENTA casa de 3 recamaras en Santuario Maya rodeado de naturaleza.,112,207,33705.357142857145,18236.71497584541,2024-04-17,231,7,2024-12-08,Casa,Venta,2,3,2,1,2.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-8252fa80a0c4-416f-eb0f8805-b292-42b0
2283,A3,3775000,3775000,209984,2024-10-02,Casa en venta en Santuario Maya,207,207,18236.71497584541,18236.71497584541,2024-03-14,264,8,2024-12-08,Casa,Venta,2,3,2,0,2.0,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-76e8985bef0d-2367-5c2da0ab-9df4-3329
2284,A3,3775000,3775000,209984,2024-10-02,"CASA TRES RECAMARAS, RODEADA DE JARDIN ENTRE RECTA A CHOLULA Y CAMINO REAL A CHOLULA",174,207,21695.40229885057,18236.71497584541,2023-11-01,402,13,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-1fd9f555d270-279d-479abaca-9b97-47fb
2285,A3,3775000,3775000,209984,2024-10-02,"Magnifica casa cercana a la recta a Cholula, Camino real a Cholula",102,205,37009.80392156863,18414.634146341465,2023-04-20,593,19,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-32df20c00ce3-c4a1-273fa810-b926-357c
2286,A3,3775000,3775000,209984,2024-10-02,"Venta Casas en el Santuario en Momoxpan, Puebla",102,102,37009.80392156863,37009.80392156863,2024-04-15,233,7,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Santa Cruz Buenavista,Puebla,Puebla,"Santa Cruz Buenavista, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-37209408b379-f341-ca39aa19-a1bf-1fbc
2287,A3,3775000,3775000,209984,2024-10-02,VENTA CASAS HERMOSAS EN SANTUARIO MAYA EN PUEBLA,120,120,31458.33333333333,31458.33333333333,2024-04-16,232,7,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Bello Horizonte,Puebla,Puebla,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-676804ee0872-dd14-3b7114d6-a477-4152
2288,A3,3775000,3775000,209984,2024-10-02,Venta de casas en Fraccionamiento Santuario Maya,102,120,37009.80392156863,31458.33333333333,2023-04-24,589,19,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Camino Real,Puebla,Puebla,"Camino Real, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-aa6206a76fb4-c177-fffe409d-924a-3a5c
2289,A3,3780000,3780000,210262,2024-10-02,Casa 63 en Venta - Fraccionamiento Puntaloma,114,225,33157.89473684211,16800.0,2023-11-29,374,12,2024-12-08,Casa,Venta,4,3,2,0,2.0,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-3127cac23ed7-b4eb-dffc1b88-9658-4103
2290,A3,3780000,3780000,210262,2024-10-02,"PRECIO CASA EN VENTA  PUNTALOMA PUEBLA CERCA DE LA UDLAP, LA RECTA,CAMINO REAL,VIGILANCIA 24 HRS",114,234,33157.89473684211,16153.846153846154,2024-02-14,294,9,2024-12-08,Casa,Venta,4,3,2,0,2.0,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-f311484fff66-339e-4ec4bc20-b172-4304
2291,A3,3780000,3780000,210262,2024-10-02,CASA EN VENTA UBICADA EN FRACCIONAMIENTO PUNTA LOMA,103,205,36699.0291262136,18439.024390243903,2024-03-27,251,8,2024-12-08,Casa,Venta,4,3,2,0,2.0,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-32f5c071611d-6001-7a7b002-be7d-48b8
2292,A3,3780000,3780000,210262,2024-10-02,"RESIDENCIA EN VENTA UBICADA EN FRACCIONAMIENTO PUNTA LOMA, A 3 MINUTOS DE CALZADA ZAVALETA Y RECTA",114,225,33157.89473684211,16800.0,2024-03-27,251,8,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ce16871aa810-c8a7-f1fed42a-af43-4d93
2293,A3,3780000,3780000,210262,2024-10-02,"CERCA DE LA UDLAP Y RECTA A CHOLULA PUEBLA, CALZADA ZAVALETA Y CAMINO REAL",114,225,33157.89473684211,16800.0,2024-02-14,294,9,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,La Loma,Puebla,Puebla,"La Loma, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-92b7f74f2c13-27d3-485d0afa-8d41-44b1
2294,A3,3780000,3780000,210262,2024-10-02,"VENTA DE CASA NUEVA 3 RECAMARAS CADA UNA CON BAÑO FRACCIONAMIENTO PUNTA LOMA,",114,225,33157.89473684211,16800.0,2023-11-28,375,12,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,Camino Real,Puebla,Puebla,"Camino Real, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5015b6d4058e-2837-41ff42b1-be35-3100
2295,A3,3788672,3788672,210745,2024-10-02,Departamento en venta  en Torre Quore zona Zavaleta,100,100,37886.72,37886.72,2024-05-09,209,6,2024-12-08,Departamento,Venta,1,2,2,0,2.0,No,,Puebla,Puebla,Sin_estado,"Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-fcc1596deafe-dde5-18f5e2e-a36e-7146
2296,A3,3788672,3788672,210745,2024-10-02,DEPARTAMENTO EN VENTA por zavaleta SANTA CRUZ BUENAVISTA PUEBLA,100,100,37886.72,37886.72,2023-03-29,614,20,2024-12-08,Departamento,Venta,1,2,2,0,2.0,No,,Santa Cruz Buenavista,Puebla,Puebla,"Santa Cruz Buenavista, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c7fe204168b7-2bd8-4d6d10dd-ac35-3a9a
2297,A3,3790000,3790000,210819,2024-10-02,"DEPARTAMENTO EN VENTA EN TORRE FRESNO, ZONA LAS ANIMAS",133,133,28496.24060150376,28496.24060150376,2024-05-09,209,6,2024-12-08,Departamento,Venta,1,2,2,0,2.0,No,,Las Animas,Puebla,Puebla,"Las Animas, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-7a32ad8a20cc-7123-18f5ddf-9aa1-7895
2298,A3,3790000,3790000,210819,2024-10-02,"Hermoso departamento en venta en Edificio el Parque, Col. La Paz",120,120,31583.33333333333,31583.33333333333,2024-03-29,249,8,2024-12-08,Departamento,Venta,1,2,2,1,2.5,No,,La Paz,Puebla,Puebla,"La Paz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5dfa67c6b281-44b8-c0a34f25-9d7a-3c55
2299,A3,3790000,3790000,210819,2024-10-02,"Casa en Antigua Cementera, San Felipe Hueyotlipan",120,200,31583.33333333333,18950.0,2024-07-04,154,5,2024-12-08,Casa,Venta,1,3,3,1,3.5,No,,San Felipe Hueyotlipan,Puebla,Puebla,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-684db63f126f-e1be-5957bbef-8be3-4bb9
2300,A3,3790000,3790000,210819,2024-10-02,CASA DE 3 RECAMARAS EN LA ANTIGUA CEMENTERA,120,210,31583.33333333333,18047.61904761905,2024-01-05,333,11,2024-12-08,Casa,Venta,1,3,2,1,2.5,No,,San Felipe Hueyotlipan,Puebla,Puebla,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-24355f54e2fb-b072-3c39e0ea-87f5-4576
2301,A3,3790000,3790000,210819,2024-10-02,HERMOSA CASA EN VENTA EN LA ANTIGUA CEMENTERA,120,210,31583.33333333333,18047.61904761905,2024-01-05,333,11,2024-12-08,Casa,Venta,1,3,2,1,2.5,No,,San Felipe Hueyotlipan,Puebla,Puebla,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-f2255591a1cf-e779-a6d00543-94a1-4de2
2302,A3,3790000,3790000,210819,2024-10-02,SE VENDE CASA FRACC ARBORETO VIGILANCIA LAS 24 HORAS  SAN PEDRO CHOLULA PUEBLA,145,190,26137.93103448276,19947.36842105263,2023-04-21,592,19,2024-12-08,Casa,Venta,1,3,5,0,5.0,No,,Independencia,Puebla,Puebla,"Independencia, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-20cb2e86c3ce-8a43-25f8425e-9ec2-375d
2303,A3,3790000,3790000,210819,2024-10-02,"CASA EN VENTA EN LOMAS DE ANGELOPOLIS III, PARQUE STO DOMINGO, PUEBLA",200,180,18950.0,21055.555555555555,2024-01-15,323,10,2024-12-08,Casa,Venta,1,4,2,1,2.5,No,,Angelopolis,Puebla,Puebla,"Angelópolis, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-587ac8ec855f-52b9-780b1a61-aba6-3be1
2304,A3,3790000,3790000,210819,2024-10-02,VENTA CASA DE USO EN LA ANTIGUA CEMENTERA 3 RECAMARAS,120,220,31583.33333333333,17227.272727272728,2024-02-22,286,9,2024-12-08,Casa,Venta,1,3,2,1,2.5,No,,San Felipe Hueyotlipan,Puebla,Puebla,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-47f85f487ad5-d18d-6d3b94bc-8684-3316
2305,A3,3790000,3790000,210819,2024-10-02,"CASA EN VENTA EN ANTIGUA CEMENTERA, ZONA HERMANOS SERDÁN",120,206,31583.33333333333,18398.058252427185,2024-05-17,201,6,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,San Felipe Hueyotlipan,Puebla,Puebla,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-2eaa67b25bf2-a32f-18f84f2-8304-7568
2306,A3,3790000,3790000,210819,2024-10-02,CASA EN VENTA VILLA MAGNOLIA COL EL GIRASOL PUEBLA,200,224,18950.0,16919.64285714286,2024-04-03,245,8,2024-12-08,Casa,Venta,1,3,2,1,2.5,No,,Girasol,Puebla,Puebla,"Girasol, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ce0a62490815-2177-effcf612-aabb-4a8a
2307,A3,3790000,3790000,210819,2024-10-02,VENTA DE CASA DE USO 3 RECÁMARAS LA ANTIGUA CEMENTERA,120,220,31583.33333333333,17227.272727272728,2024-01-09,329,10,2024-12-08,Casa,Venta,1,3,2,0,2.0,No,,San Felipe Hueyotlipan,Puebla,Puebla,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5fe5c4a5f95e-34c7-ac916b28-a4fc-3dc0
2308,A3,3790000,3790000,210819,2024-10-02,VENTA DE CASA EN LA ANTIGUA CEMENTERA 3 RECAMARAS-ROOF GARDEN  AMENIDADES-,120,206,31583.33333333333,18398.058252427185,2024-12-08,0,0,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Zona Cementos Atoyac,Puebla,Puebla,"Zona Cementos Atoyac, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-3e7c5cc7e7fc-5480-1913a67-baff-7f2e
2309,A3,3795000,3795000,211097,2024-10-02,"VENTA CASA HERMOSA $3,795,000 ZONA RANCHO COLORADO, HERMANOS SERDAN, 15 DE MAYO",142,223,26725.352112676057,17017.937219730942,2023-04-20,593,19,2024-12-08,Casa,Venta,4,3,2,1,2.5,No,,Rancho Colorado,Puebla,Puebla,"Rancho Colorado, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ab2e573a12f6-a576-df107ecb-b710-3e24
2310,A3,3797000,3797000,211208,2024-10-02,"Venta de Departamento Torre HUZ , Britania zavaleta, Piso Alto.",117,117,32452.991452991453,32452.991452991453,2023-04-20,593,19,2024-12-08,Departamento,Venta,1,2,2,0,2.0,No,,Campestre Paraiso,Puebla,Puebla,"Campestre Paraíso, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-f51cc136b1b-938-7cdf00f7-972c-34c0
2311,A3,3800000,3800000,211375,2024-10-02,Departamento en Parque del Arte,205,205,18536.585365853654,18536.585365853654,2023-04-21,592,19,2024-12-08,Departamento,Venta,1,3,3,0,3.0,No,,Angelopolis,Puebla,Puebla,"Angelópolis, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c7d1698ee71e-361f-61186fb6-a6be-35b8
2312,A3,3800000,3800000,211375,2024-10-02,"Departamento en venta , en zona Angelópolis en Puebla.",261,261,14559.386973180077,14559.386973180077,2023-10-25,408,13,2024-12-08,Departamento,Venta,1,2,3,1,3.5,No,,Ladrillera de Benitez,Puebla,Puebla,"Ladrillera de Benitez, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d78c92f2201a-73d3-304826e9-9def-1237
2313,A3,3800000,3800000,211375,2024-10-02,"DEPARTAMENTOS EN  PRE VENTA EN BELIZARIO DOMINGUEZ, PUEBLA, PUEBLA",97,97,39175.257731958765,39175.257731958765,2024-08-26,102,3,2024-12-08,Departamento,Venta,1,3,2,0,2.0,No,,Belisario Dominguez,Puebla,Puebla,"Belisario Dominguez, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-3e395cdb27d9-2ea7-1913482-abf9-715b
2314,A3,3800000,3800000,211375,2024-10-02,DEPARTAMENTO EN VENTA 3 RECAMARAS TORRE MARFIL 24 ZAVALETA AMENIDADES,140,140,27142.85714285714,27142.85714285714,2023-04-21,592,19,2024-12-08,Departamento,Venta,1,3,3,0,3.0,No,,San Jose Del Puente,Puebla,Puebla,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-32bb3716e9f1-60d3-3d89cb4f-8816-336b
2315,A3,3800000,3800000,211375,2024-10-02,OPORTUNIDAD DE VENTA HERMOSO Y AMPLIO DEPARTAMENTO EN LA CIMA PUEBLA.,150,150,25333.33333333333,25333.33333333333,2024-04-16,232,7,2024-12-08,Departamento,Venta,1,3,2,1,2.5,No,,Corredor Comercial Desarrollo Atlixcayotl,Puebla,Puebla,"Corredor Comercial Desarrollo Atlixcayotl, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-bf2de6e2237c-e436-cbf947a9-b92c-1fbf
2316,A3,3800000,3800000,211375,2024-10-02,"DEPARTAMENTO EN VENTA EN TALANTA, ZONA LA PAZ, CALLE 29 SUR PUEBLA",82,82,46341.46341463415,46341.46341463415,2024-05-09,209,6,2024-12-08,Departamento,Venta,1,2,2,0,2.0,No,,La Paz,Puebla,Puebla,"La Paz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-261222f66173-6343-18f5d08-9eac-7720
2317,A3,3800000,3800000,211375,2024-10-02,OPORTUNIDAD DEPARTAMENTO EN CERRO DE LA PAZ EN PUEBLA,100,100,38000.0,38000.0,2024-08-26,102,3,2024-12-08,Departamento,Venta,1,2,2,0,2.0,No,,La Paz,Puebla,Puebla,"La Paz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-66bb16893faa-7980-19176a6-a860-7d14
