id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
2092,S1,4350000.0,4350000.0,218023,2024-11-05,"PREVENTA DE CASA  4 RECÁMARAS, EN FRACIONAMIENTO LA ANTIGUA CEMENTERA.",120,260,36250.0,16730.76923076923,2023-11-28,375,12,2024-12-08,Casa,Venta,2,4,3,1,3.5,No,,san felipe hueyotlipan,puebla,puebla,san felipe hueyotlipan,72030.0,"San Felipe Hueyotlipan, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-47f059db92ac-c5ef-51afb876-b1fb-37f1,construccion 260m2terreno 12025 m2planta bajacochera para 2 autos 34 techada 12 bano de visitas sala comedor cocina abierta con barra de granito incluye tipo isla desayunador de granito parrilla y horno por separado despensa amplia cuarto de lavado y patio de tendido oculto y jardin traseroprimer nivelrecamara master con vestidor amplio y bano completo terraza con vista en fachada 2 recamaras secundarias con closet y bano compartido placas de marmol sala de tv muro en piedrasegundo nivelse divide en tres zonas zona descubierta  zona con pergolado zona privada con tarja y habitacion completa o play room de 20 m2 con bano completo podria ser la cuarta recamaraescuelas cercanasuniversidad tecmilenio campus pueblacolegio la pazinstituto ragazziniliceo serdaninstituto santandercolegio pueblaplazas cercanasplaza san pedrogalerias serdanmega serdanplaza capurestaurantes cercanossuper carnitas el compadreel gran takazobushcraft rooster pollo y asados a la lenadeli wingssakura sushihospitales  clinicasnuevo hospital de atencion integral vivo hospital beneficencia espanolaclinica san pedrovialidadesblvd hermanos serdanav 15 de mayoblvd san felipeblvd atlixcoblvd esteban de antunanoprecio  435000000aceptamos credito bancario cofinavit infonavit fovisssteprecios y disponibilidad sujetos a cambios sin previo aviso el precio de venta no incluye gastos notariales e impuestosregidos por la nom247se2021 easybroker id ebnz0739
2093,S1,4350000.0,4350000.0,218023,2024-11-05,SE VENDE HERMOSA CASA,225,373,19333.33333333333,11662.198391420912,2023-04-20,593,19,2024-12-08,Casa,Venta,2,3,4,0,4.0,No,,la joya,puebla,puebla,la joya,72520.0,"La Joya, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5863bea84eb0-adc6-c8ecc2aa-a37c-3481,se vende excelente casa  caracteristicas  225 m2 terreno 373 m2 construccion cochera para dos autos con porton electrico cisterna enorme de 19000 litros sala comedor amplios con vista a la ciudad y con chimenea cocina integral con isla cuarto de lavado salon de fiestas con bar jardin amplio con asador y palapa 3 recamaras 2 con balcon 3 banos completos 1 medio bano precio de venta 4350000  esta increible casa esta dividida en 3 niveles  ideal para tu familia ya que cuenta con espacios amplios con una excelente distribucion y luz natural con sala comedor amplios con chimenea y salon de fiestas con bar y amplio jardin con asador y palapa se encuentra ubicada en fraccionamiento cerrado muy tranquilo y seguro el cual cuenta con vigilancia las 24 horas cerca de la zona encontraras areas verdes restaurantes centros comerciales avenidas principales y medios de transporte  no cuentas con credito no te preocupes te ayudamos a tramitarlo con cualquier banco  asesor bernardo perez tel
2094,S1,4375000.0,4375000.0,219276,2024-11-05,VENTA DE PROPIEDAD  EN ESQUINA PARA INVERSIÓN  FRAQUICIATARIA EN PUEBLA,323,679,13544.891640866874,6443.298969072165,2023-11-28,375,12,2024-12-08,Casa,Venta,2,17,7,0,7.0,No,,villa frontera,puebla,puebla,villa frontera,72200.0,"Villa Frontera, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-2456d33afb8e-6896-63db11f6-8872-3b0d,invierte en esta propiedad con excelentes beneficios con uso de suelo comercial en esquina y a dos cuadras del hospital norte esta propiedad cuenta con un ingreso actual mayor a los 4000000 en rentas terreno 323 m2construccion 679 m2planta baja 5 locales 25504 m2cochera techada 4712 m2planta altadepartamento completo 8513 m210 habitaciones individualesazoteahabitacion individualarea techada 4967 m2escuelas cercanasbachillerato cadete juan escutia escuela secundaria tecnica no 56colegio jose galvez escuela republica espanola plazas cercanasplaza san albertoparque pueblaplaza loretoplaza fuertesrestaurantespizzas 2000maneki sushirestaurante jpbon dessert villa fronterahospital y clinicashospital de traumatologia y ortopedia imss hospital de traumatologia y ortopedia cessa san sebastian aparicioconsultorio medicovialidadesdistribuidor vial puebla autopista mexicopuebla blvd norte av del ferrocarril acercate con nosotros tenemos esta y muchas mas opciones que se ajusten a tus necesidadessujeto a disponibilidad y a cambio de precio sin previo aviso regidos por la nom247se2021medios de comunicacionfb e instagram innmobaliabienesraiceswhatsapp ver telefono easybroker id ebjd1539
2095,S1,4380000.0,4380000.0,219527,2024-11-05,Casa en Venta en Lomas de Angelopolis 3,127,233,34488.188976377955,18798.28326180257,2024-12-08,0,0,2024-12-08,Casa,Venta,3,3,4,0,4.0,No,,las aves,puebla,puebla,las aves,72582.0,"Las Aves, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-eeb1e33a9670-503b-190f5ca-a32f-7476,ref nex217938esta impresionante casa en venta ubicada en lomas de angelopolis 3 ofrece la combinacion perfecta de lujo comodidad y elegancia con una construccion de 233 m2 esta hermosa propiedad cuenta con 3 recamaras 4 banos completos y 1 medio bano es ideal para satisfacer las necesidades de toda la familia los acabados anaden un toque de sofisticacion a cada espacio mientras que la el diseno pensado en la vida cotidiana brindan funcionalidad y practicidad descripcion ampliaplanta bajasala comedorcocina abierta totalmente equipada con torre de hornos lavavajillas  alacenajardinmedio banobodegacuarto de maquinascisterna 10 mil litroscochera para 2 autos semitechada primer pisorecamara principal con balcon vestidor y bano completo con doble lavamanos2 recamaras secundarias cada una con bano completo privadosala de tv segundo pisoroof garden1 bano completocuarto de lavadoarea de tendido amenidades del clustercasa club con alberca area de eventos jardin terraza gimnasio sala de juntas caseta de vigilancia y control de accesos amenidades de lomas de angelopolis4 zonas comercialesmas de 30 parques tematicosmas de 70 hectareas de areas verdesmas de 20km de cicloplistamas de 34 canchas deportivas futbol tenis basquetbol paddelclub cascattapista para correrjuegos infantilesparques para tus mascotaslagos artificiales y cascadas precio y disponibilidad sujeto a cambio sin previo avisodescarga la revista inmobiliaria con el catalogo de propiedades clasificado por zona y por precio tenemos muchas opciones similares en iad puebla somos asesores inmobiliarios profesionales te ayudaremos y orientaremos para lograr encontrar la mejor inversion inmobiliaria para ti ya sea que tu objetivo sea comprar una casa para vivir o bien invertir en una propiedad para obtener altos rendimientos por rentas o ganancias en capital por plusvalia nosotros somos especialistas en hacer crecer tu dinero a traves de inversiones inmobiliarias inteligentes los bienes raices son nuestra especialidad nos dedicamos a encontrar las mejores oportunidades para ti agenda tu cita estamos listos para darte un recorrido y darte la mejor asesoria para esta inversion patrimonial nosotros hacemos que sea posible para ti y te acompanamos en todo el proceso para proteger tu inversionnneximoinmobiliariadigital
2096,S1,4380000.0,4380000.0,219527,2024-11-05,"Casa en preventa Parque México, Lomas de Angelópolis, Puebla. 10",23364,1271,187.4678993323061,3446.105428796224,2024-12-08,0,0,2024-12-08,Casa,Venta,3,4,4,1,4.5,No,,el cristo,puebla,puebla,el cristo,72340.0,"El Cristo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-3fdebe05b903-3ed6-1911bf0-80fa-7e6d,casa en preventa parque mexico lomas de angelopolis puebla 10 caracteristicas3 nivelessala comedorcocina equipada 4 banos completos y 1 medio bano3 recamarassala de tvcochera para 2 autos semitechadajardincuarto de lavado roof gardenarea de tendidoterreno  12711 m2construccion 23364 m2  la casa en preventa parque mexico lomas de angelopolis iii puebla esta en un fraccionamiento  completamente cerrado con vigilancia las 24 horas del dia se encuentra 15 minutos de sonata el centro comercial mas importante de lomas de angelopolisparque mexico es un lugar pensado y planeado un cluster premium con identidad mexicana contemporanea el bungalow de parque mexico es una casa club que te invita y abraza un espacio que se vive y disfruta una comunidad planeada vigilada por mas de 180 camaras que provee de seguridad privada bomberos y ambulancia mas de 90000 m2 de area verde 30 parques pensados para toda la familia y todos los servicios necesarios a muy pocos metros de ti al vivir en parque tlaxcala tienes acceso a los parques canchas deportivas y areas recreativas que te ofrece el fraccionamiento la casa en preventa parque mexico lomas de angelopolis iii puebla tiene la siguiente distribucionplanta baja cochera para 2 autos semitechada bodegacuarto de maquinas cisterna 10 mil litros sala comedor 12 bano cocina abierta totalmente equipada con torre de hornos lavavajillas alacena y jardin primera planta recamara principal con balcon vestidor y bano completo con doble lavamanos 2 recamaras secundarias cu con bano completo y sala de tv segunda planta roof garden 1 bano completo cuarto de lavado y area de tendido amenidades de fraccionamiento alberca casa club gimnasio sala de juntas y areas verdesla casa en preventa parque mexico lomas de angelopolis iii puebla cuenta con centros comerciales cercanos como sonata angelopolis solesta triangulo de las animas universidades de educacion superior como itesm tecnologico de monterrey udlap ibero anahuac universidad interamericana upaep escuelas como mexico nuevo andes colegio del bosque colegio americano imex museos restaurantes de lujo vialidades mas importantes de pueblaen general comprar una casa en parque mexico lomas de angelopolis iii puebla puede ofrecerte una combinacion atractiva de seguridad comodidad calidad de vida y potencial de apreciacion de la propiedad
2097,S1,4400000.0,4400000.0,220529,2024-11-05,"Casa en Venta en Calle Santa Rosa, San Isidro Castillotla, Puebla",800,368,5500.0,11956.521739130434,2024-05-29,189,6,2024-12-08,Casa,Venta,2,3,2,0,2.0,No,,san isidro castillotla,puebla,puebla,san isidro castillotla,72498.0,"San Isidro Castillotla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-34a676fc388-9a1a-a6a158b-9988-4431,descubre esta espaciosa propiedad de un solo piso ubicada en una zona accesible y tranquila de puebla con un terreno de 800 m2 y 368 m2 de construccion esta casa esta valorada en 440000000 se aceptan creditoscaracteristicasrecamaras 3 con closets la principal con bano propiobanos 2 banos completos en la casa y 1 en el estudio independientecocina equipadaextras estudio independiente con bano area de lavado bodega y jardinadicional en la parte trasera una bodega en planta baja y una recamara con bano completo en planta altaubicada a solo 4 calles del metrobus y la av 11 sur y a 5 calles del blvd las carmelitas esta propiedad ofrece comodidad y excelente ubicacion
2098,S1,4400000.0,4400000.0,220529,2024-11-05,Casa Estrella del Sur,200,200,22000.0,22000.0,2023-05-31,553,18,2024-12-08,Casa,Venta,2,3,3,1,3.5,No,,estrella del sur,puebla,puebla,estrella del sur,72190.0,"Estrella Del Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-df2c70a7a33d-1001b-2c932859-8585-1236,en ventacasa en fracc estrella del sur casa con excelentes espacios e iluminacion construccion solida y ubicacion estupenda en pueblaadaptable para oficinas clinica o remodelacion  terreno 200 m2construccion 200 m2edad 20 anos cochera cerrada para 23 autos cocina integral doble patiorecibidor comedorsala jardinmedio bano3 recamaras principal con bano y vestidor recamara secundaria con bano completo segunda recamara secundaria con bano fuera del cuartoarea de tvagenda una cita ver telefono whatsapp
2099,S1,4445000.0,4445000.0,222785,2024-11-05,CASA EN VENTA 3 RECAMARAS TOWN HOUSE ZAVALETA,184,184,24157.60869565217,24157.60869565217,2024-07-08,150,5,2024-12-08,Casa,Venta,3,3,2,1,2.5,No,,san jose del puente,puebla,puebla,san jose del puente,72150.0,"San José Del Puente, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-908f1cfb6b58-dd7b-fe8c815f-b692-4da1,town houses en venta sobre zavaletaestas casas estan en un fraccionamiento unico rodeado de 6800 m2 de areas verdescuentan con 3 recamaras 2 banos completos medio bano de visitas sala comedor cocina integral area de lavado jardines un concepto unico ya que es un fraccionamiento muy exclusivo rodeado de vegetacionlas amenidades que encontraras te permitiran disfrutar con tu familia cada dia cancha de padel cancha de soccer gimnasio con regaderas y vapor salon de usos multiples juegos infantiles asadores areas recreativas pista para caminares un fraccionamiento cerrado con vigilancia las 24 horas del diasu ubicacion es privilegiada ya que se encuentra sobre zavaleta un boulevard que cuenta con todos los servicios que una familia pudiera necesitar super verduleria gasolineria farmacias gimnasios laboratorios plazas comerciales a unos pasosel acceso de igual manera te facilitara tu camino diariamente ya que puedes llegar por la recta a cholula zavaleta boulevard forjadores perifpericoven y conoce este concepto que te encantaraentrega inmediata
2100,S1,4500000.0,4500000.0,225541,2024-11-05,"Penthouse en La Paz, a 5 min de Av Juarez",170,170,26470.58823529412,26470.58823529412,2024-06-24,164,5,2024-12-08,Departamento,Venta,2,3,3,0,3.0,No,,la paz,puebla,puebla,la paz,72160.0,"La Paz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-a93fe46e18c8-93b1-f123a7b1-bb39-4783,descubre nuestro exclusivo penthouse en la paz pueblaexplora nuestro exclusivo penthouse en la calle huamantla colonia la paz con 170 m2 y un diseno moderno de dos plantas este oasis eleva tu estilo de vida por solo 4500000 mxn a minutos del centro historico con cercania al hospital la paz la iglesia de nuestra senora del cielo y el instituto culinario de mexico todos a menos de 5 minutos no te pierdas esta oportunidad unica para vivir con elegancia y comodidad en puebla 
2101,S1,4500000.0,4500000.0,225541,2024-11-05,Departamento en venta en Col. San José del Puente,300,300,15000.0,15000.0,2023-11-27,376,12,2024-12-08,Departamento,Venta,2,3,3,1,3.5,No,,puebla,puebla,puebla,puebla,72270.0,"Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-35af2f0d3259-51f4-389cf39e-90bf-3129,departamento de 300m que se puededividir en dos ya que cuenta con dos escrituras medidor de agua y luz independiente se encuentra atras del club britania actualmente esta dividido de la siguiente manera tres habitaciones cuarto de tv tres y medio banos cochera para cuatro autos los cuales no se estorban ni con vecinos ni con uno mismo bodega cuarto de servicio y de lavado jaula de tendido en la azotea elevador y jardin amplio en area comun easybroker id eboe8314
2102,S1,4500000.0,4500000.0,225541,2024-11-05,"CASA EN VENTA EN HUEXOTITLA, 5 RECÁMARAS, IDEAL PARA OFICINAS, ESCUELAS, CONSULTORIOS, PUEBLA",303,324,14851.485148514852,13888.888888888889,2023-12-04,369,12,2024-12-08,Casa,Venta,3,5,4,1,4.5,No,,huexotitla,puebla,puebla,huexotitla,72534.0,"Huexotitla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-507b0116e86c-4536-c4dd174e-940a-436e,excelente casa en venta en huexotitla con 100 m2 de jardin a dos cuadras de la 43 poniente y a 3 minutos de boulevard 5 de mayo plaza dorada a 12 minutos de angelopoliscaminando encontraran bancos centros comerciales restaurantesla casa es ideal para habitarla o para un negocio como oficinas notarias consultorios academias                                                   precio 4500000303 m2 de terreno324 m2 de construccion 100 m2 de jardin con terrazaplanta baja estacionamiento para 4 autos recibidor medio bano de visitas sala comedor  antecomedor cocina interal cuarto de lavado jardin planta alta amplia sala de tv recamara principal con vestidor y bano completo 4 recamaras con closet 2 banos completos
2103,S1,4500000.0,4500000.0,225541,2024-11-05,"Amplia Casona  en Santa María, Puebla",417,417,10791.36690647482,10791.36690647482,2024-02-14,294,9,2024-12-08,Casa,Venta,3,10,2,0,2.0,No,,santa maria,puebla,puebla,santa maria,72080.0,"Santa María, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-49201de796ba-cbaf-3cbd0fb9-ae7f-1237,amplia casona en la colonia santa maria en la ciudad de puebla a unos pasos de la diagonal de la republica sobre la 11 nortelugares cerxanos el monumento a la china poblana la central de abastos el mercado hidalgo por nombrar algunoszona rodeada de comercios refacciones de autos talleres hospitales farmacias entre otrosla casa es muy grande puede ser adaptada ademas de casa habitacion como oficina clinica consultorio o algun otro comercio hay 4 casas o espacios independientescuenta con 3 niveles una de las casastoda la casona cuenta con10 recamaras7 banosespacio para 6 autospatio2 cisternas1er espacio en planta bajasala comedor cocina 1 bano completo 2 recamaras2o espacio en planta baja3 recamaras 2 banos completos 1 medio bano sala comedor cocina despacho pequeno patio interior y bodegaun local en planta baja con medio bano3er espacio en 1er piso casa3 recamaras 2 banos completos sala comedor y cocina4o espacio en 2o piso casa2 recamaras un bano completo medio bano cuarto de lavado y almacen amplio
2104,S1,4500000.0,4500000.0,225541,2024-11-05,Casa en Venta en Colonia Belisario,150,247,30000.0,18218.62348178137,2024-07-03,155,5,2024-12-08,Casa,Venta,3,3,4,0,4.0,No,,belisario dominguez,puebla,puebla,belisario dominguez,72180.0,"Belisario Dominguez, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ab1a27c71e74-4e2f-bc77bb7d-baa7-4af1,hermosa  casa en venta en privada 19 poniente colonia  belisariocon una excelente ubicacion todos los servicios cercanosexcelente oportunidadterreno 150 m2construccion 24721 m2cuenta con planta bajacochera para 2 autos medio banosalacomedorcocinapequeno patio traseroplanta baja3 recamaras cada una con bano completo y closets completosla recamara principal tiene jacuzzi1 recamara que puede funcionar como para  home officesala de tvcuarto de servicio con banocuarto de lavadohidroneumaticovalor de la casa 4500000
2105,S1,4500000.0,4500000.0,225541,2024-11-05,HERMOSA CASA CERCA UDLAP EN FRACC.NOBEL,120,205,37500.0,21951.219512195123,2024-04-24,224,7,2024-12-08,Casa,Venta,3,3,3,1,3.5,No,,bello horizonte,puebla,puebla,bello horizonte,72170.0,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d76d6064f904-ab26-18f1079-94a8-743b,cochera para dos autossala comedor cocinaintegral con cubierta de cuarzo3 recamaras cada una con bano principal con bano y vestidor sala de tv roof gardenfrente area verdecaseta de vigilanciacasa club4 66 15 07 easybroker id ebqb2264
2106,S1,4500000.0,4500000.0,225541,2024-11-05,Casa en venta amplia,223,339,20179.37219730941,13274.33628318584,2024-06-27,161,5,2024-12-08,Casa,Venta,3,5,4,1,4.5,No,,alpha 2,puebla,puebla,alpha 2,72424.0,"Alpha 2, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-81087ab4e764-68c5-5be93039-96d5-109a,la propiedad cuenta conpbcochera 2 autos estudio amplio 12 bano de visitassala amplia comedor amplio antecomedor cocina 2 cisternas de 10 mil litros p alta3 recamaras amplias la principal con bano completo y jacuzzi bano completo sala de tv mueble de blancos suavizador de agua en la azotea parte trasera un departamento con bano completo y closet recamara adicional area de lavado precio 4500000 negociable
2107,S1,4500000.0,4500000.0,225541,2024-11-05,VENTA CASA EN HARAS EL ROBLE,310,265,14516.129032258064,16981.132075471698,2023-08-30,463,15,2024-12-08,Casa,Venta,3,4,2,0,2.0,No,,francisco javier clavijero,puebla,puebla,francisco javier clavijero,72390.0,"Francisco Javier Clavijero, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5eeec230fc69-f129-1c59beaa-9071-4330,venta de casa haras el roble265m2 de construccion 310m2 de superficieplanta bajacocina equipadasalacomedordespachooficinamedio banoamplio jardin cuatro de servicio cuarto de lavadoterraza con medio banoarea de bodega despensaplanta altahabitacion principal con vestidor y bano completo2 habitaciones secundarias con bano completo cuhabitacion adicional para gym o habitaciones normalarea de tv 450000000asesor inmobiliario certificadoing martha melladocel ver telefono whatsapp precio no incluye gastos notariales impuestos y derechosprecio sujeto a cambios sin previo avisopropiedad sujeta a disponibilidadla informacion y medidas son aproximadaslas ubicaciones son aproximadas
2108,S1,4500000.0,4500000.0,225541,2024-11-05,Casa en Venta sobre la 31 poniente cerca boulevard Atlixco,140,286,32142.85714285714,15734.265734265737,2022-11-01,767,25,2024-12-08,Casa,Venta,3,3,3,0,3.0,No,,nueva antequera,puebla,puebla,nueva antequera,72180.0,"Nueva Antequera, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c44218c28daf-42b4-c8f70a9a-b06a-36bd,casa en venta sobre la 31 poniente    cuenta en planta baja con recepcion una recamara o privado bano completo vestibulo general medio bano y 2 lugares para estacionamiento una entrada independiente con opcion para local comercial y venta al publico   en segundo nivel se encuentran 3 recamaras con 2 banos completos y una sala de estar  en tercer nivel un roof garden con pasto sintetico ideal para actividades techado con laminas de acrilico recien remodelado  acabados de lujo y accesos rapidos a avenidas principales bulevard atlixco  ideal para oficinas o consultorios    profeco  contrato de adhesion de intermediacion para la compraventa de inmuebles  registrado en la procuraduria federal del consumidor profeco  numero 28062023 de fecha 08 de marzo de 2023
2109,S1,4500000.0,4500000.0,225541,2024-11-05,HERMOSA CASA CERCA UDLAP EN FRACC.NOBEL,120,205,37500.0,21951.219512195123,2024-12-08,0,0,2024-12-08,Casa,Venta,3,3,3,1,3.5,No,,bello horizonte,puebla,puebla,bello horizonte,72170.0,"Bello Horizonte, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5d60edbe2da2-e841-190ecd0-b1bb-7c0d,cochera para dos autossala comedor cocinaintegral con cubierta de cuarzo3 recamaras cada una con bano principal con bano y vestidor sala de tv roof gardenfrente area verdecaseta de vigilanciacasa club4 66 15 07 easybroker id ebqu2579
2110,S1,4500000.0,4500000.0,225541,2024-11-05,Casa en La Calera,370,360,12162.162162162162,12500.0,2024-05-10,208,6,2024-12-08,Casa,Venta,2,4,3,0,3.0,No,,la joya,puebla,puebla,la joya,72520.0,"La Joya, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-322c1dafda0c-ab87-18f6399-aba8-7975,propiedad que cuenta con una superficie de terreno de 370 m2  y 360m2 de construccionla superficie de construccion esta conformada primer nivel sala comedor super amplias cocina integral cuarto de lavado medio bano estudio super grande que puede convertirse a recamara 4 con opcion a bano completosegundo nivel 3 recamaras super amplias con closetrecamara principal con bano completo recamara 2 y recamara 3 comparten bano completola residencia esta super bonita es un hogar para una familia grande  tiene espacios muy amplios y ademas puede tener opcion a un roof garden super amplio con vista increibleeste inmueble cuenta con luz agua potable drenaje conectado a la red telefono internet cable inmueble bien ubicado cerca de las siguientes vialidades blvd vicente suarez y av fidel velazquez con amplios accesos al fraccionamiento la zona es muy segura y tiene cerca centros comerciales bancos supermercados escuelas clinicas parques jardines publicosexcelencia en servicios inmobiliarios especializados en la renta y venta de bodegas naves y terrenos comerciales asi como locales y oficinas tambien ofrecemos nuestros servicios en avaluos y opiniones de valor        en excelencia en servicios inmobiliarios podra encontrar  o promover  bienes raices nuestra especialidad son los inmuebles comerciales  terrenos nave industriales bodegas locales oficinas edificios  en venta o renta  tambien valuamos  administramos y desarrollamos proyectos
2111,S1,4500000.0,4500000.0,225541,2024-11-05,venta casa tipo loft puebla la cima zona angelopolis,172,223,26162.79069767442,20179.37219730941,2023-05-25,558,18,2024-12-08,Casa,Venta,3,1,2,0,2.0,No,,corredor comercial desarrollo atlixcayotl,puebla,puebla,corredor comercial desarrollo atlixcayotl,72193.0,"Corredor Comercial Desarrollo Atlixcayotl, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-98c9f28aa578-874d-75fc6e78-b9be-47c3,venta casa tipo loft puebla la cima zona angelopoliscasa totalmente automatizada roofgarden terraza una recamara con terraza y vestidor opcion a despacho o recamara secundariaideal para parejas solas ejecutivos en exclusivo fraccionamiento la cima zona angelopolislas torrescerca de periferico avenida juarez centro pueblaentorno todos los servicios restaurantesprecio venta 450000000sup construida 22392 m2sup terreno 172 mtscochera techada para dos autos3 nivelesdoble alturasalacomedorcocina integral abierta con barra con cubiertas de granito natural totalmente equipadarecamara o estudio en planta baja con bano completo convista a jardinarea de lavadojardin amplio con terraza con riego por aspersionsegundo nivelrecamara principal de excelente tamano con amplio vestidor y bano completobano con vaportercer nivelroofgarden con iluminacion led proyecto y bocinas ambientales boseterminado en roofgarden en piso de madera tekasuviazadorequipo hidroneumaticocisterna 10000 litrospisos de madera de bambuiluminacion inteligente bajo concepto smarthome control por escenas horarios eventospuerta de acceso electricaplacas de marmol en banocontrol desde dispositivos movilescortinas electricas
2112,S1,4500000.0,4500000.0,225541,2024-11-05,"Casa en venta en puebla textil, cerca de granjas puebla, 16 de septiembre",291,401,15463.917525773197,11221.945137157109,2024-07-04,154,5,2024-12-08,Casa,Venta,3,5,4,0,4.0,No,,puebla textil,puebla,puebla,puebla textil,72470.0,"Puebla Textil, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-d13b0a8be8bb-a548-31750517-a87f-4a8e,casa en venta en puebla textil cerca de granjas puebla 16 de septiembreprecio 450000000superficie de terreno 291 m2 superficie de construccion 401 m2 en privada 2 cisternas una de 8 mil litros y otra de 4 mil cochera para 3 autos la casa cuenta con un departamento independiente a la casa el cual consta de 2 recamaras bano completo sala comedor y cocinetala casa constaplanta baja 	sala comedor cocina recamara con bano completo y vestidor patio trasero planta alta	2 recamaras con bano completo y vestidor cada una sala de estar y roof garden techos doble alturaaljor inmobiliariaa19lj
2113,S1,4500000.0,4500000.0,225541,2024-11-05,CASA EN VENTA RESIDENCIAL SANTUARIO MAYA PUEBLA,206,102,21844.66019417476,44117.64705882353,2024-07-14,144,4,2024-12-08,Casa,Venta,3,4,4,0,4.0,No,,puebla,puebla,puebla,puebla,72270.0,"Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e2ecb567eb3c-857b-190af54-a03c-7887,planta bajagarage para 2 autosbodegacisterna 13000 ltsestancia doble alturapequeno jardin privado que se comunica al jardin comun posteriorprimer nivelcomedoramplia cocinamedio banocuarto de lavado y tendidoalacena segundo nivelrecamara principal con vestidor y bano completo2 recamaras secundariasbano completobaywindows tercer nivelsala de tvbargimnasio con bano completo y roof garden con vista a los jardines
2114,S1,4500000.0,4500000.0,225541,2024-11-05,"CASA DE UN PISO EN ARBOLEDAS DE GUADALUPE, SECCION FUENTES, CON  AMPLIO JARDIN",336,180,13392.857142857143,25000.0,2024-01-26,312,10,2024-12-08,Casa,Venta,3,1,1,0,1.0,No,,plazas de guadalupe,puebla,puebla,plazas de guadalupe,72260.0,"Plazas de Guadalupe, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-e1b4e5b5421b-8133-d3ee3dfb-9967-4fda,impecable casa en venta de un piso en esquina con hermoso  jardin de 228 m2  y terraza muy agradable ideal para personas de la tercera edad por ser de un piso o jovenes que disfruten de la naturaleza terreno de         336 m2construccion  180 m2cochera techada para dos autos con porton electrico comedor con mueble en madera empotrado acceso a cocina integral equipada con barra desayunador con  acceso a patio de tendido gas natural amplia e iluminada sala con piso de parket y salida a jardin espacio para cantina bano completo muy amplio con tina de hidromasaje amplia recamara con terraza y salida a jardin de 156 m2 gas natural cisterna de 10000 liros sitema de alarma 156 m2 de jardin con terraza techada arboles y plantas perrera de concreto techada y espacio sin techaragenda una cita y conoce la casa de tus suenos nota importante toda la informacion y medidas provistas son aproximadas y deberan ratificarse con la documentacion pertinente y no compromete contractualmente a nuestra empresa los gastos expresados refieren a la ultima informacion recabada y deberan confirmarse fotografias no vinculantes ni contractualesconsulta nuestro aviso de privacidad en contactarsujeto a cambio de precio sin previo avisover telefono whatsapp     27agenda tu cita para conocer la propiedadmezvi asesoria integral inmobiliaria sa de cvcel whatsapp  27
