id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,meses_transcurridos,meses_transcurridos_fecha,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,CP,ubicacion,url,descripcion
1036,C1,1817000,1817000,101071,2024-10-02,CASAS NUEVAS CERCA CU EN COLONIA PATRIMONIO CERCA AV NACIONAL,99,99,18353.535353535353,18353.535353535353,2024-05-06,3,2024-09-01,Casa,Venta,1,2,2,1,2.5,No,,El Patrimonio,Puebla,Puebla,0,"El Patrimonio, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c1d0ba042c23-cfe2-f08cada9-b7d5-1ffa,casas nuevas cerca a cu colonia patrimoniocasas en conjunto cerrado super ubicadas cercanas a av nacional y 16 de septiembredescripcion construccion 99 m2planta bajaestancia comedor  prototipo con alcobabano de visitascocina integralpatio de servicioprimer nivelrecamara principal con closet y banorecamara secundaria con closetbano compartidosegundo nivelroof gardeninstalaciones adicionalesporton automaticocisterna de 5mil litrosinstalacion de gas naturalhidroneumaticovivienda construccion   precio 1817000se acepta credito infonavit bancario fovissste contado
1037,C1,1819465,1819465,101208,2024-10-02,CASA EN VENTA COL REFORMA AGUA AZUL PUEBLA PUEBLA,175,300,10396.942857142858,6064.883333333333,2023-04-28,16,2024-09-01,Casa,Venta,2,4,2,0,2.0,No,,Prados Agua Azul,Puebla,Puebla,0,"Prados Agua Azul, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ac7ef008bf83-46ad-a155117-9470-340d,magnifica oportunidadadquiere esta propiedad de forma segura esta propiedad se encuentra ubicada en calle 49 poniente col reforma agua azul municipio puebla ciudad de pueblaesta propiedad es de remate bancario por lo que puedes obtenerla por abajo de su valor comercialen este tipo de propiedades no se puede aplicar ningun tipo de creditounicamente se acepta pago de contado1er pago 420000 la diferencia se paga a la entrega de la cesion de derechos lo cual se hace ante notario publicopara su mayor certeza en la operacion de inicio se firma un contrato de servicios que le respalda en el tiempo y la entrega de la propiedadagenda tu cita para darte detalles del proceso de adquisicion con gusto te atendere araceli casas  tel ver telefono whatsapp email  contactarsomos grupo antham nos especializamos en remates bancarios te asesoramos desde el inicio y hasta la entrega de la propiedadref gaci
1038,C1,1820000,1820000,101237,2024-10-02,"VENTA CASAS HERMOSAS DESDE $1,820,000 A $2,375,000 RECTA A CHOLULA A 1 PASO DE LA PAZ, UDLAP.",111,105,16396.396396396398,17333.333333333332,2023-09-23,11,2024-09-01,Casa,Venta,2,3,2,1,2.5,No,,Reforma Sur,Puebla,Puebla,0,"Reforma Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-10edb68b2933-32b3-390df44c-8f9a-48c7,venta casas hermosas desde 1820000 a 2375000 recta a cholula a 1 paso de la paz udlapventa casas hermosas desde 1630000 a 2220000 recta a cholula a 1 paso de la paz udlapresidencial real del rio fraccionamiento con un estilo arquitectonico unico y moderno que cubre las necesidades de tu familia con excelente distribucion de espacios muy bien aprovechados y comodos con luminosidad y diseno de vanguardia a un magnifico precio en el mercado solo son 13 casas vigilancia 24 hrs acceso controladoubicacion  magnifica y muy centrica solo a un costado de la recta a cholula a 1 paso de la  paz avenida reforma para el centro  a 5 minutos de la udlap periferico unidad deportiva vw hacienda acceso por recta a cholula al barreal momoxpan y zonas aledanas zona en donde encuentras todo precio de preventa desde 1630000 hasta 2220000 precios de venta a partir del 1 de diciembre 1820000 a 2375000descripcion terreno desde   60 a 111 m2construccion desde  90  a 112 m2casa de dos y tres recamaras1 12  y 2 12   banos ver modelosalacomedorcocina integralpatio de serviciocochera un auto en el frente otrocisterna de 5 mil litrosprecios desde 1820000 a 2375000y precios en preventa desde 1630000 a 2220000ver disponibilidad y precios
1039,C1,1820000,1820000,101237,2024-10-02,Casa en Venta cerca de Boulevard las Torres y Avenida Nacional,16887,58,107.7752117013087,31379.310344827587,2024-07-03,1,2024-09-01,Casa,Venta,2,3,2,1,2.5,No,,Villa Del Sur,Puebla,Puebla,0,"Villa Del Sur, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-4b8b783865ee-4fed-19076b2-a42c-792f,gran cuadra inmobiliaria tiene para ticasa en venta en fraccionamiento villa del sur cerca de boulevard las torres y avenida nacional a dos minutoss de soriana hiper torrecillascasa de 3 niveles con la siguiente distribucionplanta baja sala comedor cocina integral medio banoprimer nivel recamara principal bano completo sala de tv estudio y area de lavadosegundo nivel 2 recamaras secundarias  bano completo y terrazaagenda tu cita para conocerlaprecios y disponibilidad sujetos a cambio sin previo aviso
1040,C1,1845000,1845000,102628,2024-10-02,"SE VENDE DEPARTAEMNTO EN PREVENTA PLANTA BAJA CERCA DE CLUD LIBANES , GALERIAS SERDAN",74,74,24932.432432432433,24932.432432432433,2024-07-30,1,2024-09-01,Departamento,Venta,1,2,2,0,2.0,No,,Puebla,Puebla,Puebla,0,"Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c46b113b434b-2375-1910268-8aa3-78d3,se venden departamento nuevo en preventa ubicado cerca de plaza galerias  y cerca de club libanes       precios de preventa 1845ooooo  planta baja                                           torres cedros sup 7477m2  recamara principal con bano completo amplio closetsrecamara secundaria con amplio closet sala y comedor cocineta escudra con estufa y campana y amplias alacenas y barra de granito area de lavado 2 espacios para carroroof garden  con asador y medio bano para eventos y uso comun caseta de vigilansia conjunto cerrado con 2 torres con 10 deptos  cada torre y un total de 20 departamentos con caseta de vigilancia malla electrificadas y porton electrico con una ubicacion excelente atras del centro libanes y boulevar hermanos serdan cerca de plaza galerias y faciles acesosforma de pago apartalos con solo 1000000  y 20 de enganche con contrato  y el resto en  marzo 2025lo puedes obtener con   recurso propios o credito bancariocredito cofinavitimssfovissste y otros isfam banjercit y infonavi total se entregan en marzo  2025aprovecha en comprar para tu nuevo hogar o para invertir  galerias serdan club libanes     boulevard hnis serdan   invertir en preventa citas con previo aviso  licvargas
1041,C1,1845000,1845000,102628,2024-10-02,SE VENDEN DEPARTAMENTOS NUEVOS EN AMPLIACION REFORMA .PUEBLA,74,74,24932.432432432433,24932.432432432433,2024-03-08,5,2024-09-01,Departamento,Venta,1,2,2,0,2.0,No,,La Paz,Puebla,Puebla,0,"La Paz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c2677865132c-b12d-33f760a1-85ec-44aa,se venden departamento nuevo en ampliacion reforma y blvdantunano pueblaprecios de preventa 186000000 planta baja                                           181000000 primer nivel torres akkarsup 7477m2  recamara principal con bano completo amplio closetsrecamara secundaria con amplio closet sala y comedor cocineta con estufa y campana y amplias alacenas y barra de granito area de lavado a2 espacios para carrocaseta de vigilansia conjunto cerrado con 2 torres con 20  departamentos con caseta de vigilancia malla electrificadas porton electrico ubicacion excelente con direccion a blv antunano y cerca la recta la paz y a 10min te encontraras en animas y alrededores forma de pago  20 de enganche con contrato firmado y el resto en sept24 ya sea con recurso propio o credito bancariocredito cofinavitimssfovissste y otros isfam banjercitoinfonavittotal se entregan en noviembre 2024aprovecha en comprar paraa tu nuevo hogar o para invertir citas con previo aviso  licvargas
1042,C1,1845000,1845000,102628,2024-10-02,VENDO DEPARTAMENTO  EN PREVENTA EN PLANTA BAJA,74,74,24932.432432432433,24932.432432432433,2024-07-04,1,2024-09-01,Departamento,Venta,1,2,2,0,2.0,No,,Villa Posadas,Puebla,Puebla,0,"Villa Posadas, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b9754504a603-20f4-d7c9217c-a69b-49e5,vendo departamento en preventa en  residencial cedro                  precio planta baja 184500000      2 torres de 10 departamentos cada una7373 m2 2 recamaras la principal con bano completo y closet recamara secundaria con closet otro bano completo sala comedor cocina equipada con estufa y campana con cubierta de granito cto lavado 2 cajones de estacionamiento porton electrico caseta de vigilancia camaras de vigilancia a estrenar20 de enganche con contrato firmado y el resto en marzo25  ya sea con recursos propios ocredito bancariocredito cofinavit imss fovissste para todos isfam banjercito infonavit totaletcno se puede infonavit tradicional ni fovissste purocon excelente ubicacion en villas posada cerca de plaza san pedro y hospitales y muy cerca de la capu  asi como colegios y comercios se entrega 31 de marzo del 2025se presenta el proyecto personalmente con la debida explicacion de construccion y precios
1043,C1,1845000,1845000,102628,2024-10-02,CASA EN VENTA ATRÁS DE CRUZ DEL SUR,90,108,20500.0,17083.333333333332,2024-07-06,1,2024-09-01,Casa,Venta,3,3,2,1,2.5,No,,Villa Olimpica,Puebla,Puebla,0,"Villa Olímpica, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-957487e5f8e0-1c62-ffba4d60-b9a1-4953,grupo promo inn ofrece bonita casa recien remodelada ubicada en la zona de forjadores cerca del centro comercial cruz del sur a 5 min de calzada zavaletaa 2 min de forjadores a 10 min de la recta a cholula precio 1845000 el fraccionamiento cuenta con caseta de vigilancia estacionamiento para visitasarea verde con juegos para ninos cuenta con 90 m2 de terreno y 108 m2 de construccion con las siguientes caracteristicas planta baja estacionamiento techado sala comedor medio bano para visitas cocina integral recamaraarea de servicio amplio patio trasero planta alta 2 recamaras 2 banos completos sala de tv notas en caso de que su forma de pago sea con credito bancario y aun no lo ha tramitado no se preocupe le ayudamos a gentionarlo sin costo extra se aceptan casi todos los creditos pregunte por favor con su asesor si el credito de su institucion es aceptado cualquier cita se requiere agendar minimo con 1 dia de anticipacion dentro de los siguientes dias y horarios lunes a viernes de 9 am a 2 pm y de 4 pm a 630 pm sabados de 9 am a 3 pmen caso de que no encuentre un horario o dia de su agrado por favor indiquenos para que podamos apoyarle y uno de nuestros asesores le ofrezca alternativasel precio esta sujeto a cambios sin previo aviso el precio no incluye gastos notariales ni de escrituracion
1044,C1,1848000,1848000,102795,2024-10-02,Casa de 3 recámaras en Conjunto Granja las Velas en Col. Granjas Puebla,120,120,15400.0,15400.0,2023-04-21,16,2024-09-01,Casa,Venta,1,1,1,1,1.5,No,,Granjas Puebla,Puebla,Puebla,0,"Granjas Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-22f880d12321-66c8-5d37895d-8d61-355c,preciosa casa de 3 recamaras en calle 16 de septiembre y periferico ecologico en colgranjas puebla el conjunto tiene 10 casas y cada casa cuenta con cisterna de 6000 litros toma de gas por casa tanque estacionario tinaco de 1100 litros y porton electrico en la planta baja cuenta con  cochera techada para 1 auto jardin lateral de 20 m2 sala comedor cocina con cocina integral medio bano cuarto de lavado con closet de blancos en la planta alta tiene una recamara principal con vestidor y bano completo 2 recamaras secundarias que comparten otro bano completo se aceptan todos los creditos  infonavit fovissste y bancarios para visitar la casa favor de llamar para hacer una cita
1045,C1,1848000,1848000,102795,2024-10-02,CASA EN VENTA GRANJAS PUEBLA EN FRACCIONAMIENTO,76,114,24315.78947368421,16210.526315789473,2023-04-26,16,2024-09-01,Casa,Venta,3,2,2,0,2.0,No,,Guadalupe Hidalgo,Puebla,Puebla,0,"Guadalupe Hidalgo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-39b7c86f53c-fff-a1f74646-bf60-3103,casa en venta granjas puebla en fraccionamiento es un conjunto cerrado de 10 casas de 2 niveles cada una que cuenta con porton electrico cerco electrico servicios ocultos e iluminacion tanque de gas estacionariopara citas e informes llamame soy elena gonzalez mi cel ver telefono whatsappcaracteristicas generales cochera para 1 autos cocina integral equipada con salida a cochera 3 recamaras 25 banos salacomedor jardin cisterna de 6m2 y tinaco de 1100 l tanque de gas estacionariozonacasa en venta granjas puebla en fraccionamiento cuenta con una buena ubicacion a solo 1 minuto del 16 de septiembre y periferico ecologico 2 minutos de peri plaza 5 minutos del hospital general del sur a 10 minutos del tecnologico de monterrey y el complejo cultural universitario a 15 minutos de angelopolis y 18 minutos de plaza cristalcocinacocina cerrada completamente equipada con suficiente espacio de alacena con estufa campana y tarja cuenta con acceso al area de lavado y salida a cocherasalacomedoramplio espacio de salacomedor con excelente iluminacion natural con salida al jardin y la sala tiene un pequeno espacio para colocar un mueblejardinarea de jardin lateral que abarca la salacomedor que aporta excelente iluminacion a la planta baja con su ventanal de piso a techorecamarascasa en venta granjas puebla cuenta con 3 recamaras en la planta alta las secundarias cada una con su respectivo closet un bano completo para compartir la recamara principal amplia con bano privado vestidor y con buena iluminacion naturalcuarto de lavadoespacio ubicado a un lado de la cocina de buen tamano con su lavadero y conexiones para un centro de lavadococheraamplio espacio de cochera techado para 1 auto con suficiente espacio para maniobrar y estacionar sin problema
1046,C1,1848000,1848000,102795,2024-10-02,SE VENDE CASA EN CONJUNTO HABITACIONAL LAS VELAS,76,114,24315.78947368421,16210.526315789473,2023-07-24,13,2024-09-01,Casa,Venta,1,2,2,1,2.5,No,,Granjas Puebla,Puebla,Puebla,0,"Granjas Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-99a3ea0b155-9b-d7eb713a-9f05-4105,casas en 2 niveles de superficie de terreno  76 m2construccion 114m2 recamara principal con closet vestidor y banocompleto planta alta recamara 2 con closet estudio alcoba con closet bano completo compartido sala comedor cocina integral12banocuarto delavado porton y cerco electrico  cochera para 1 auto techada  1 cochera con jardin  cisterna de 6m3
1047,C1,1848000,1848000,102795,2024-10-02,Casas En Venta Fraccionamiento Cerrado Granjas Puebla,114,76,16210.526315789473,24315.78947368421,2023-10-11,10,2024-09-01,Casa,Venta,3,3,2,0,2.0,No,,Granjas Puebla,Puebla,Puebla,0,"Granjas Puebla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-524c3d5be3a1-dba-d0445dff-b4d9-36a5,casa en venta granjas las velasgran cuadra inmobiliaria tiene para ti casas en venta granjas las velas 10 casas ubicadas dentro de fraccionamiento cerrado a solo 5 minutos de prol 16 de septiembre y periferico y a 10 minutos de lomas de angelopolis cerca de hospitales escuelas centros comerciales como periplaza y centro surlas casas cuenta con 76 m2 de terreno 11468 de construccion  planta baja estacionamiento para 2 autos sala comedor cocina integral  no incluye estufa y campana despensa cuarto de lavado medio bano jardinplanta alta recamara principal con bano completo amplio vestidor 2 recamaras secundarias con closet comparten bano completo adicionales gas estacionario cisterna de 6 mil lts calentador de gas tinaco cpacidad 1100 lts porton y cerco electricoprecio de venta 1848000 agenda tu citano desaproveches la oportunidadprecio y disponibilidad sujetos a cambios sin previo aviso  las imagenes pueden ser ilustrativas te invitamos a consultar nuestro aviso de privacidad
1048,C1,1850000,1850000,102906,2024-10-02,"DEPARTAMENTO EN VENTA LOS VOLCANES 23 SUR y 31 PONIENTE CERCA UPAEP, MEDICINA BUAP",110,110,16818.18181818182,16818.18181818182,2024-07-11,1,2024-09-01,Departamento,Venta,1,2,2,0,2.0,No,,Los Volcanes,Puebla,Puebla,0,"Los Volcanes, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-bc5e7e100f33-864-190a3ca-b8b7-7057,venta de departamento con excelente ubicacion muy cerca de universidades upaep buap medicina tec de monterrey iberocerca de centros comerciales y hospitales el departamento se encuentra en el 1 nivel cuenta con salacomedorcocina cuarto de lavado y servicio con bano completo2 recamaras con closet principal con banosala tvpersianas 1 lugar de estacionamientoporton automatizado para accesar el departamento se encuentra habilitado como oficinaprevia cita
1049,C1,1850000,1850000,102906,2024-10-02,"Departamento en Venta, Zavaleta y Forjadores, excelente ubicacíón.",110,110,16818.18181818182,16818.18181818182,2024-03-16,5,2024-09-01,Departamento,Venta,1,3,2,0,2.0,No,,Independencia,Puebla,Puebla,0,"Independencia, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-b5694121b6ab-5b13-92ab8ec5-94c1-3664,departamento con una excelente ubicacion edificio de 10 departamentos con una excelente ubicacion acceso rapido a calzada zavaleta blvd fojadores la recta y zona de angelopolis y cholula a dos minutos de centro comercial cruz del sur a 5 minutos del centro comercial las animas y angelopolis el departamento cuenta con 3 recamaras la principal con bano privado 2 recamaras secundarias amplias con un bano compartido sala comedor cocina integral area de lavado bodega 2 cajones de estacionamiento el edificio cuenta con porton electrico y camaras de seguridad asi como una persona que ayuda en el mantenimiento del edificio el departamento tiene varias mejoras y acondicionamiento que realzan muchisimo cada uno de los espacios se pueden incluir  algunos de los muebles ya que estan hechos en las medidas precisas para el departamento  precio si lo quieres amueblado 195000000pide mas informacion o bien agenda una cita para conocernos sera un placer atenderteamenidadescisternafacilidad para estacionarsegarajeamuebladobodegacircuito cerradococina equipadacocina integralfraccionamiento privadoseguridad 24 horasmascotas permitidaspermitido fumar
1050,C1,1850000,1850000,102906,2024-10-02,departamento Zavaleta y la recta,92,92,20108.695652173912,20108.695652173912,2023-07-21,13,2024-09-01,Departamento,Venta,1,2,2,0,2.0,No,,San Baltasar Campeche,Puebla,Puebla,0,"San Baltasar Campeche, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-83292f9f47bc-283e-7b1ddf19-9ff0-1237,excelente ubicacion atras de centro mayor en recta y zavaleta2 rec2 banos estacionamiento techado para dos autos
1051,C1,1850000,1850000,102906,2024-10-02,EDIFICIO EN VENTA buenos aires ZONA CENTRO DE PUEBLA,195,296,9487.179487179486,6250.0,2024-07-09,1,2024-09-01,Departamento,Venta,1,2,2,0,2.0,No,,Xanenetla,Puebla,Puebla,0,"Xanenetla, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-ce5de3b57249-3720-19095e0-94fb-7971,edificio con 5 departamentos en venta ubicado en el centro de puebla la propiedad tiene 296 m2 y esta remodelada en albanileria pintura y canceleria es una excelente inversion para arrendarplanta baja  2 espacios de 25 m2 cada uno que se pueden convertir en garajes  2 departamentos de 52 m2 cada uno cuenta con area de salacomedor cocina y area de lavado 2 recamaras y 1 bano completo   ambos departamentos de planta baja tienen salida de una de las recamaras a un pequeno patio  1 departamento tiene salida a patio interior que es un cubo de luz primer nivel  2 departamentos de 52 m2 cada uno cuenta con area de salacomedor cocina y area de lavado 2 recamaras y 1 bano completo  1 departamento de 42 m2 que cuenta con area de sala comedor cocineta con una pequena terraza 1 recamara amplia y 1 bano completo equipamiento cisterna de 6000 lts 2 tinacos de 1100 lts e instalaciones preparadas para colocacion de medidores puntos cercanos edificio ubicado entre la cruz roja y el imss san jose muy cerca del centro historico y la zona de los fuertes a 2 cuadras del boulevard 5 de mayo y del parador del metro bus cerca de escuelas parques farmacias y supermercados precio y disponibilidad pueden cambiarse sin previo avisoforma de pago recursos propiosel valor de venta no incluye gastos notariales avaluos impuestos        nco5150242
1052,C1,1850000,1850000,102906,2024-10-02,Departamento en venta Fraccionamiento Vista Alegre,100,100,18500.0,18500.0,2024-08-01,1,2024-09-01,Departamento,Venta,1,3,1,0,1.0,No,,Vista Alegre,Puebla,Puebla,0,"Vista Alegre, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-9fffd67a2a85-fdb1-1910c87-a140-712a,departamento en venta en fracc vista alegre                    departamento en venta en fraccionamiento vista alegre el departamento se encuentra dentro del fraccionamiento con vigilancia y accesos controlados cuenta con varios parques y areas verdes zona de ejercicio canchas y una capilla el departamento esta ubicado en el 1er nivel y cuenta con 3 recamaras todas con closet un bano completo bano de visitas sala comedor cocina con alacena bodega de elementos de limpieza closet de blancos un espacio de estudio y un cajon de estacionamiento el departamento se renovo completamente hace 3 anos y esta en perfecto estado de conservacion el edificio tiene 3 niveles y solamente un departamento por piso cuenta con una cisterna compartida de 10000 litros con bomba automatica y cuenta con gas natural en la azotea cuenta con un cuarto de lavado con conexiones para equipo de lavado con un bano compartido para los 3 cuartos existe la posibilidad de comprar el departamento amueblado a tratar y dependiendo de los muebles que quieran   precios sujetos a cambios sin previo aviso las imagenes son unicamente de caracter ilustrativo el mobiliario mostrado en el inmueble esta sujeto a disponibilidad para mas informacion envianos un mensaje
1053,C1,1850000,1850000,102906,2024-10-02,Departamento en venta zona de plaza dorada,119,119,15546.218487394957,15546.218487394957,2024-05-09,3,2024-09-01,Departamento,Venta,1,3,2,0,2.0,No,,San Baltasar Campeche,Puebla,Puebla,0,"San Baltasar Campeche, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-138a25b04342-8390-18f5cec-a8e8-713c,departamento en venta en la zona de plaza dorada en puebla sobre el boulevard sanchez ponton ubicado frente a plaza dorada y el parque juarez a 8 minutos del centro historico de puebla muy cerca del parque ecologico y de walmart san manuel a 15 minutos de angelopolisel departamento se encuentra ubicado en un conjunto de edificios con vigilancia 247 y accesos controlados el inmueble esta recien remodelado y esta ubicado en el 4to piso y cuenta con 3 recamaras la principal con bano propio las otras dos habitaciones compartes un bano completo sala  comedor cocina integral con estufa campana y alacena cuenta con un patio de lavado con conexiones para lavadora y cuenta con calentador de agua de gas natural en la planta baja tiene un cajon de estacionamiento amplio asignado  precios sujetos a cambios sin previo aviso para mas informacion envianos un mensaje precios sujetos a cambios sin previo aviso las imagenes son unicamente de caracter ilustrativo el mobiliario mostrado en el inmueble esta sujeto a disponibilidad para mas informacion envianos un mensaje
1054,C1,1850000,1850000,102906,2024-10-02,CASA NUEVA EN COLONIA ARBOLEDAS DE LOMA BELLA CERCA DE COLEGIO LA SALLE,100,89,18500.0,20786.516853932586,2024-12-08,-3,2024-09-01,Casa,Venta,3,2,1,1,1.5,No,,Arboledas de Loma Bella,Puebla,Puebla,0,"Arboledas de Loma Bella, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-c89e73720c15-cca7-1910f9e-81e7-7d14,gran oportunidad casa ubicada en col arboledas de loma bella incluyeplanta bajacochera para 2 autos sala comedor cocina con cocineta medio bano area de servicio y jardinplanta alta2 recamaras bano completo con cancel escaleras hacia roof con posibilidad de ampliacion para la parte de arriba
1055,C1,1850000,1850000,102906,2024-10-02,CASA AMPLIA CERCA DE LA UVP Y CU,92,123,20108.695652173912,15040.650406504064,2024-12-08,-3,2024-09-01,Casa,Venta,1,3,1,1,1.5,No,,Leobardo Coca,Puebla,Puebla,0,"Leobardo Coca, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-9ef840c72385-c8f9-190f633-9336-7fe8,casa en la colonia patrimonio excelentes vias de comunicacion como avenida nacional y avenida las margaritasa solo 8 minutos de medicina buap contaduria buap y a 5 minutos de la uvp  en privada de 4 casas                  1850000  planta bajacajon para 1 autoamplia salacomedorcocina con barrapatio de servico amplio12 bano para visitas planta alta3 recamaras con closet 1 bano completocloset de blancos adicionalest  9289       c  12320proteccion de herreria en    puertas y ventanas puertas y barandal de maderacisterna general de 10 mil lts
1056,C1,1850000,1850000,102906,2024-10-02,CASA EN VENTA EN ZONA FORJADORES,110,110,16818.18181818182,16818.18181818182,2024-07-09,1,2024-09-01,Casa,Venta,1,3,3,1,3.5,No,,Arcos Santa Cruz,Puebla,Puebla,0,"Arcos Santa Cruz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-305a6900c96f-5349-32b4aa36-a2c1-4c43,venta de casa con cocina completamente remodelada dentro de fraccionamiento cerrado con camaras de vigilancia 15 cajones de estacionamiento para visitas y parea verde con juegos infantiles ubicada a 2 minutos de calzada zavaleta atras de cruz del sur zona forjadores planta bajacochera techada sala comedor cocina completamente remodelada 12 bano area de servicio patio super grande y 4ta recamara que tambien puede ser utilizada como estudioplanta alta 2 recamaras 2 banos completos y sala de tv precio de venta185000000
1057,C1,1850000,1850000,102906,2024-10-02,CASA EN VENTA EN FORJADORES,110,110,16818.18181818182,16818.18181818182,2024-12-08,-3,2024-09-01,Casa,Venta,1,3,2,1,2.5,No,,Arcos Santa Cruz,Puebla,Puebla,0,"Arcos Santa Cruz, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-5a4c839d4d03-7d26-1913364-bc55-7b73,casa en venta atras de cruz del sur a 3 min de zavaleta precio 1850000es un fraccionamiento cerrado con camaras de vigilancia 15 estacionamientos de visita  area verde con juegos para ninos planta bajala casa tiene cochera techada sala comedor cocina  1 cuarto en planta baja area de servicio patio super grande planta alta 2 recamaras2 banos completos sala de tv se aceptan creditos
1058,C1,1850000,1850000,102906,2024-10-02,"Casa de 1 piso en Fracc Punta del Sol, cerca CU BUAP",120,66,15416.666666666666,28030.303030303032,2024-02-20,6,2024-09-01,Casa,Venta,1,2,2,0,2.0,No,,San Francisco,Puebla,Puebla,0,"San Francisco, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-6af34d7c22d9-7f8e-b0ab54e6-804a-4c0b,casa de una planta en calle del alba no 5 en fraccionamiento punta del sol sobre arco oriente del periferico en san francisco totimehuacan el fraccionamiento punta del sol se ubica en lateral norte del periferico ecologico no 802 en san francisco totimehuacan junto al cementerio valle de los angeles en san francisco totimehuacan la casa tiene 120 m2 de terreno y 66 m2 de construccion cuenta con cisterna de 9000 litros cochera para 2 autos sala comedor cocina con cocina integral 2 banos completos 2 recamaras un area de lavado techada y un jardin interior la casa es de una planta con opcion a crecimiento a 2 plantas en fraccionamiento cuenta con caseta de vigilancia y servicio de vigilancia circuito cerrado de tv y areas verdes con asadores la casa se ubica frente al area verde del fraccionamiento la cimentacion y estructura de la casa fue construida para soportar una ampliacion de un segundo piso y un roof garden
1059,C1,1850000,1850000,102906,2024-10-02,"Casa en Venta en Fraccionamiento con Portón Eléctrico, zona zavaleta",90,108,20555.555555555555,17129.62962962963,2024-07-09,1,2024-09-01,Casa,Venta,1,3,2,1,2.5,No,,Villa Olimpica,Puebla,Puebla,0,"Villa Olímpica, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-4c72f2d858c9-2ebc-64f304bb-a26e-4673,venta de casa en fraccionamiento privado con camaras de vigilancia 15 estacionamientos de visita area verde con juegos infantiles excelente ubicacion atras de plaza cruz del sur a 2 min de calzada zavaletacaracteristicasplanta baja cochera techada sala comedor cocina 1 recamara en planta baja area de servicio patio de serviciosplanta alta 2 recamaras 2 banos completos sala de tv
1060,C1,1850000,1850000,102906,2024-10-02,CASA EN PUEBLA - SANTA CRUZ BUENA VISTA,147,98,12585.034013605442,18877.551020408162,2023-12-31,8,2024-09-01,Casa,Venta,1,2,1,0,1.0,No,,Santa Cruz Buenavista,Puebla,Puebla,0,"Santa Cruz Buenavista, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-10c2d5b02014-af05-cecf9ef1-99db-437b,casa en venta santa cruz buena vistacocina integral2 recamaras2 lugares de estacionamiento jardinpatio de servicioc 98m2t  147 m2
1061,C1,1850000,1850000,102906,2024-10-02,"CASA EN VENTA EN AVENIDA 11 SUR, CENTRO COMERCIAL CENTRO SUR, Y PERIFÉRICO ECOLÓGICO, PUEBLA.",69,118,26811.594202898552,15677.966101694916,2024-05-09,3,2024-09-01,Casa,Venta,3,3,2,0,2.0,No,,San Francisco Mayorazgo,Puebla,Puebla,0,"San Francisco Mayorazgo, Puebla, Puebla",https://www.lamudi.com.mx/detalle/41032-73-78a222798644-cace-18f5ce8-9321-72b0,casa en venta con amplios y funcionales espacios en fraccionamiento villas san francisco mayorazgo frente a plaza centro sur a unos minutos de periferico ecologico y unos pasos de avenida 11 suresta hermosa se distribuye en tres nivelesprimer nivel cocina con alacena en espacio abierto sala comedor y espacio para estudio o sala de tv ademas de cochera para 2 autosen segundo nivel disfruta de tres recamaras la principal con bano completo y closet y dos recamaras secundarias con bano completo compartido patio de servicio con boiler techado en el tercer nivel cuenta con terraza techada de 118 m2a tan solo unos pasos de colegios bancos centro comercial chedraui y plazas con todos los serviciosen linden inmobiliaria nos caracterizamos por un trato y servicio de calidadcontactanos y agenda nuestros asesores te estan esperando para atenderte y resolver todas tus dudasprecio sujeto a cambios sin previo aviso no incluyen gastos notariales ni operacionales                tu propiedad nuestra prioridad
