id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion,Latitud,Longitud
11,E1,445000,445000,22304,2024-11-05,VENTA DE CASA C CARLOS CHÁVEZ JARDINES DEL SUR  TULANCINGO,115,200,3869.565217391305,2225.0,2024-04-02,96,3,2024-07-08,Casa,Venta,2,4,3,1,3.5,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-749297cfeed6-af28-a292334-8fe1-4ca3,"GRAN OPORTUNIDAD DE CASA CON EXCELENTE UBICACION CERCA DE AVENIDAS, PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, CON 4 HABITACIONES, 3.5 BAÑOS, 2 LUGARES DE ESTACIONAMIENTOS.                               *NO SE ACEPTAN CREDITOS*",20.0722961,-98.3748935
12,E1,450000,450000,22554,2024-11-05,"CASA DE RECUPERACION EN VENTA EN TULANCINGO,HIDALGO.",100,95,4500.0,4736.8421052631575,2024-07-08,0,0,2024-07-08,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8f11c8c6b822-5852-367e9e0c-bb05-41e8,"EXCELENTE CASA, EXCELENTE CASA, CON MUY BUENA UBICACION A 3 MIN DEL CENTRO Y CERCA DEL ZOOLOGICO, BUENA PLUSVALIA CON ESCUELAS Y PLAZAS CERCANAS, EN UNA ZONA MUY TRANQUILA Y SEGURA.IMPORTANTES VIAS DE ACCESO PRINCIPALES COMO BLVD.EMILIANO ZAPATA Y NICOLAS BRAVOÚnicamente pago de ContadoPropiedad con excelente ubicaciónEs momento de adquirir tu patrimonioTramite fácil, seguro y sencilloSomos expertos en nuestro RamoContáctame y Agenda tu cita sin compromisoLIC.ALEXA MARTINEZWHATSAPP Ver teléfono Whatsapp",20.084124969595,-98.336324244394
13,E1,450000,450000,22554,2024-11-05,"HERMOSA CASA EN VENTA EN TULANCINGO, HIDALGO",100,95,4500.0,4736.8421052631575,2024-07-08,0,0,2024-07-08,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-a7b239bc271d-f088-3f687eab-9cec-5025,"EXCELENTE CASA, CON MUY BUENA UBICACION A 3 MIN DEL CENTRO Y CERCA DEL ZOOLOGICO, BUENA PLUSVALIA CON ESCUELAS Y PLAZAS CERCANAS, EN UNA ZONA MUY TRANQUILA Y SEGURA.IMPORTANTES VIAS DE ACCESO PRINCIPALES COMO BLVD.EMILIANO ZAPATA Y NICOLAS BRAVO. ¡¡INCREMENTA TU PATRIMONIO CON EXCELENTE OPORTUNIDAD DE INVERSIÓN, FIRMA DE CESION DE DERECHOS ANTE NOTARIO PUBLICO, EMPRESA LEGALMENTE CONSTITUIDA, TRAMITE AVALADO BAJO CONTRATO, ENTREGA 100% GARANTIZADA O LA DEVOLUCION INTEGRA DE TU DINERO POR ESCRITO!! VEN Y CONOCENOS PARA BRINDARTE TODA LA INFORMACION Y MOSTRARTE LAS GARANTIAS QUE TE OFRECEMOS PARA QUE TENGAS LA CERTEZA DE QUE TU INVERSION ESTA TOTALMENTE PROTEGIDA. ¡NO SE ACEPTA NINGUN CREDITO, ¡SOLO RECURSOS PROPIOS, DOS PAGOS PARCIALES!  AGENDA TU CITA EN NUESTRO CORPORATIVO, ASESORIA GRATUITA. LIC. OLIVA MARTINEZ.  Tel 55,48629703 O POR VIA WHATSAPP.!! INVIERTE SEGURO, SENCILLO Y CON CONFIANZA!!",20.084124969595,-98.336324244394
14,E1,450000,450000,22554,2024-11-05,PROPIEDAD EN VENTA EN TULANCINGO HIDALGO,95,100,4736.8421052631575,4500.0,2024-07-08,0,0,2024-07-08,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9021269cba19-940e-20f85a02-8603-4aca,"EXCELENTE CASA, EXCELENTE CASA, CON MUY BUENA UBICACION A 3 MIN DEL CENTRO Y CERCA DEL ZOOLOGICO, BUENA PLUSVALIA CON ESCUELAS Y PLAZAS CERCANAS, EN UNA ZONA MUY TRANQUILA Y SEGURA.IMPORTANTES VIAS DE ACCESO PRINCIPALES COMO BLVD.EMILIANO ZAPATA Y NICOLAS BRAVO¡¡¡EXCELENTE OPORTUNIDAD DE INVERSIÓN!!!INFORMES: MARCOS MORALES Ver teléfono WhatsappESPECIALISTA EN RECUPERACIONES BANCARIAS🏘 PRECIO POR DEBAJO DEL 50% DE SU VALOR COMERCIALCONTACTA Y APRENDE COMO INVERTIR DE MANERA SEGURA CON NOSOTROS.ASESORÍA SIN COSTO POR MENSAJE, LLAMADA O EN NUESTRO CORPORATIVO.EXCELLENT INVESTMENT OPPORTUNITY!!!REPORTS: MARCOS MORALES 55 WhatsAppSPECIALIST IN BANK RECOVERIES🏘PRICE BELOW 50% OF ITS COMMERCIAL VALUE.CONTACT AND LEARN HOW TO INVEST SAFELY WITH US. THE BEST WAY TO ACQUIRE A PROPERTY HAVING ANOTHER NATIONALITY!!!FREE ADVICE BY MESSAGE, CALL IN ENGLISH OR APPOINTMENT AT OUR CORPORATE OFFICE. (MEXICO CITY)",20.084124969595,-98.336324244394
15,E1,455000,455000,22805,2024-11-05,"VENTA DE CASA EN CALLE CARLOS CHAVEZ 207, COL JARDINES DEL SUR 2da Secc, CP 43660, MUNICIPIO TULANCINGO, ESTADO HIDALGO",105,200,4333.333333333333,2275.0,2024-06-14,24,0,2024-07-08,Casa,Venta,2,4,3,0,3.0,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-f243df62beae-2c4f-54136a6f-a6ad-4990,"¡gran oportunidad de inversión en esta casa de recuperación bancaria! esta propiedad ofrece una excelente opción para aquellos que buscan una inversión sólida en bienes raíces. situada en una ubicación privilegiada, esta casa cuenta con [número de habitaciones] 4 habitaciones, [número de baños]3 baños y [otros detalles como tamaño del terreno, características adicionales, etc.]. con un precio muy atractivo y un gran potencial de retorno de inversión, esta propiedad es ideal tanto para inversionistas experimentados como para aquellos que buscan su primera incursión en el mercado inmobiliario. ¡no dejes pasar esta oportunidad de adquirir una propiedad a un precio por debajo del mercado! contáctanos hoy mismo para programar una visita y descubrir todo el potencial que esta casa de recuperación bancaria tiene para ofrecer.",20.0722961,-98.3748935
16,E1,455000,455000,22805,2024-11-05,VENTA DE CASA EN TULANCINGO HIDALGO COL JARDINES DEL SUR,105,200,4333.333333333333,2275.0,2024-07-08,0,0,2024-07-08,Casa,Venta,2,4,3,0,3.0,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-75a62bba5fa2-807b-c8b781c1-b9ea-4373,"EXCELENTE OPORTUNIDAD DE ADQUIRIR HERMOSA CASA.LA DISTRIBUCIÓN ES: SALA, COMEDOR, COCINA, 4 RECAMARAS AMPLIAS, 3 BAÑOS, 1 LUGARE ESTACIONAMIENTO, CUARTO DE LAVADO.EXCELENTE UBICACIÓN              CERCA DE: CENTROS COMERCIALES, UNIVERSIDADES, ESCUELAS, HOSPITALES, CLINICAS, CAFETERIAS, TIENDAS DE AUTO SERVICIO, BANCOS Y PARQUES",20.0722961,-98.3748935
17,E1,455000,455000,22805,2024-11-05,VENTA DE CASA EN TULANCINGO,100,180,4550.0,2527.777777777778,2024-04-01,97,3,2024-07-08,Casa,Venta,2,3,2,0,2.0,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-ec6dc6be7b68-6fec-ab37b14c-8eb4-4fdb,"VENTA DE CASA EN EXCELENTE UBICACION CONECTADO A GRANDES AVENIDAS ESCUELAS, CENTROS COMERCIALES, SUPERMERCADOS, HOSPITALES LA CASA CUENTA CON SALA, COMEDOR, COCINA INTEGRAL, 3 RECAMARAS, 2 BAÑOS 1 LUGAR DE ESTACIONAMIENTO.  CASA DE RECUPERACION BANCARIA SOLO RECURSOS PROPIOS PAGO EN 2 EXCIVICIONESENTREGA BAJO CONTRATO 100% SEGURA",20.0722961,-98.3748935
18,E1,455000,455000,22805,2024-11-05,VENTA DE CASA  CARLOS CHÁVEZ  JARDINES DEL SUR 4TA SECC TULANCINGO,115,200,3956.521739130435,2275.0,2024-04-02,96,3,2024-07-08,Casa,Venta,2,4,3,1,3.5,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-ee5d2509a01e-cac-1d54b638-be42-455c,"GRAN OPORTUNIDAD DE CASA CON EXCELENTE UBICACION CERCA DE AVENIDAS, PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, CON 4 HABITACIONES, 3.5 BAÑOS, 2 LUGARES DE ESTACIONAMIENTOS.                                    *NO SE ACEPTAN CREDITOS*",20.0722961,-98.3748935
19,E1,477483,477483,23932,2024-11-05,vomo _INVIERTE DE CONTADO Y GANTE VENTAJOSO PRECIO DE CASA JUNTO AL CENTRO DE FERIA DE TULANCINGO HIDALGO !!¡¡,100,50,4774.83,9549.66,2024-03-13,115,3,2024-07-08,Casa,Venta,2,2,1,0,1.0,No,,jaltepec,tulancingo de bravo,hidalgo,jaltepec,43700.0,"Jaltepec, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-358473c3490b-8a68-66785537-92b3-4b5e,"vomo_ID_3FM94429NO TE PIERDAS ESTE PRECIO DE ENCANTO POR ESTA PROPIEDAD DE RECUPERACION BANCARIA.UBICADA EN  CALLE TOPACIO DEL FRACC CAMPO ALEGRE EN JALTEPEC, MPO DE TULANCINGO  HIDALGO  ¡¡¡!!!PROPIEDAD JUNTO AL CENTRO DE FERIA  Y CERCANA A LA PRESIDENCIA MUNICIPAL Y ZONA ARQUEOLOGICA DE HUAPALCALCO … SE ENCUENTRA EN RECUPERACION DE CARTERA VENCIDA MEDIANTE REMATE BANCARIO.  APARTA AHORA.CODIGO DE PROPIEDAD: ID_3FM94429	VALOR APROXIMADO DE LA CESION DE DERECHOS  $477,483 M.N.(honorarios de recuperación incluidos)DUPLICA TU INVERSION A MEDIANO PLAZO.INFONAVIT  NO ACEPTA PROPIEDADES EN RECUPERACIÓN, PAGO CON RECURSOS PROPIOS.ENTREGA GARANTIZADA, ASESORIA PROFESIONAL DE PRINCIPIO A FIN.PARA MAYORES INFORMES, CONTACTAME Y AGENDA TU CITA AHORA MISMO.VICTOR MEJIA O.Asesor comercial ARSIMVer teléfono Whatsappe-mail: Contactar",20.1152046,-98.4181492
20,E1,487467,487467,24432,2024-11-05,vomo_ INVIERTE DE CONTADO Y GANATE VENTAJOSO PRECIO DE CASA  EN RINCONES DE LA HACIENDA DE TULANCINGO HIDALGO!!¡¡,96,75,5077.78125,6499.56,2024-03-13,115,3,2024-07-08,Casa,Venta,2,2,1,0,1.0,No,,jaltepec,tulancingo de bravo,hidalgo,jaltepec,43700.0,"Jaltepec, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-51571d92baa0-50c0-7c510d55-8ea6-43c2,"vomo_ID_3FM88616NO TE PIERDAS ESTE PRECIO DE ENCANTO POR ESTA PROPIEDAD DE RECUPERACION BANCARIA. UBICADA EN PRIVADA EL NOPAL DE RINCONES DE LA HACIENDA TULANCINGO  HIDALGO  ¡¡¡!!!PROPIEDAD JUNTO A LA UNIVERSIDAD POLITECNICA DE TULANCINGO Y CERCANA A LA PRESIDENCIA MUNICIPAL Y ZONA ARQUEOLOGICA DE HUAPALCALCO … SE ENCUENTRA EN RECUPERACION DE CARTERA VENCIDA MEDIANTE REMATE BANCARIO.  APARTA AHORA.CODIGO DE PROPIEDAD: ID_3FM88616	VALOR APROXIMADO DE LA CESION DE DERECHOS  $487,467 M.N.((honorarios de recuperación incluidos)DUPLICA TU INVERSION A MEDIANO PLAZO. INFONAVIT  NO ACEPTA PROPIEDADES EN RECUPERACIÓN, EL PAGO SERÁ CON RECURSOS PROPIOS.ENTREGA GARANTIZADA, ASESORIA PROFESIONAL DE PRINCIPIO A FIN.PARA MAYORES INFORMES, CONTACTAME Y AGENDA TU CITA AHORA MISMO.VICTOR MEJIA O.Asesor comercial ARSIMVer teléfono Whatsappe-mail: Contactar",20.1152046,-98.4181492
21,E2,500000,500000,25060,2024-11-05,"HERMOSA CASA EN, JARDINES DEL SUR 3 SECC, TULANCINGO, HIDALGO",230,320,2173.913043478261,1562.5,2024-02-02,156,5,2024-07-08,Casa,Venta,2,5,2,0,2.0,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b843ac7f99a5-fd-eaac92f6-a4ea-4e0a,"¡¡¡¡ Que no te Ganen Excelente oportunidad, remate bancario!!!! Ricardo Uribe Martínez cel y WhatsApp: Ver teléfono Whatsapp ¡no se acepta ningún crédito, ¡solo recurso propio, dos pagos parciales! ¡¡empieza a incrementar tu patrimonio con tan solo $290,000, y el segundo pago hasta tu firma de cesión de derechos ante notario público!! visítanos en nuestro corporativo para brindarte toda la información que requieras y mostrarte las garantías que te ofrecemos para tu mayor seguridad y así tomes tu mejor decisión. agenda tu cita en nuestro corporativo, asesoría gratuita. con gusto te atenderá tu asesor: Ricardo Uribe Martínez,",20.0722961,-98.3748935
22,E2,500000,500000,25060,2024-11-05,"¡¡¡BONITA CASA EN TULANCINGO, HIDALGO!!! .SOC.",165,225,3030.3030303030305,2222.222222222222,2023-12-14,204,6,2024-07-08,Casa,Venta,2,4,1,1,1.5,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d3c83135766a-5b1a-91985170-a46d-4208,"* ¡GRAN OPORTUNIDAD DE COMPRAR TU CASA! * ¡SÚPER PRECIO!¡¡¡BONITA CASA EN TULANCINGO, HIDALGO!!!* ¡GRAN OPORTUNIDAD DE INVERSIÓN! *BUENA UBICACIÓN CON ALTA PLUSVALÍA.CERCA DE LA CARRETERA TULANCINGO - HAUCHINANGO Y DE LA BODEGA AURRERA TULANCINGO.RODEADA DE PARQUES, CENTROS COMERCIALES Y RESTAURANTES.BLVD. LA MORENA COMO VÍA PRINCIPAL DE ACCESO.¡PAGO SOLO CON RECURSOS PROPIOS, EN 2 EXHIBICIONES! * NO CRÉDITOS *ASESORÍA GRATUITAINFORMACIÓN Y CITAS:TEL / WHATSAPP: Ver teléfono WhatsappLIC. STEPHANIE OROZCO.",20.080129,-98.3568532
23,E2,520000,520000,26063,2024-11-05,CASA EN VENTA TULANCINGO HIDALGO,120,240,4333.333333333333,2166.6666666666665,2023-05-05,428,14,2024-07-08,Casa,Venta,2,4,2,0,2.0,No,,lomas de progreso,tulancingo de bravo,hidalgo,lomas de progreso,43615.0,"Lomas de Progreso, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-164b00fed1ad-5af1-9809fced-b47e-3231,"Hermosa casa muy bien ubicada en zona tranquila y de facil acceso. Está propiedad es de ""REMATE BANCARIO"", lo que te permite adquirirlas muy por debajo de su valor comercial.No se pueden ver por dentro hasta la entrega.SIN CREDITO ( infonavit,fovissste o bancario)ENTREGA EN 9 MESESSe acepta ÚNICAMENTE PAGO DE CONTADO, CESIÓN DE DERECHOS ANTE NOTARIO PÚBLICO.""TRAMITE BAJO CONTRATO""""Nos especializamos en remates bancarios, te asesoramos desde el inicio y hasta la entrega de tu propiedad""",20.108295,-98.3544663
24,E2,549000,549000,27516,2024-11-05,"Casa VENTA, Guadalupe 1a Sección, Tulancingo de Bravo, Hidalgo",140,100,3921.428571428572,5490.0,2024-06-13,25,0,2024-07-08,Casa,Venta,2,2,1,1,1.5,No,,francisco i madero,tulancingo de bravo,hidalgo,francisco i. madero,43650.0,"Francisco I Madero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-a8461c0ca6da-78da-deaa8761-a81b-49c0,"Casa VENTA, Guadalupe 1a Sección, Tulancingo de Bravo, HidalgoEHL ID AF13838Casa de RECUPERACIÓN HIPOTECARIA, gran oportunidad para invertir en Guadalupe 1ª Sección, Tulancingo de Bravo, HidalgoSomos uno de los despachos con más experiencia del país y te acompañaremos en todo el proceso.Solamente CONTADO / NO CRÉDITOS. • Firma frente a Notario Público • La vivienda sólo se puede ver por fuera¿Te interesa? Llámanos al Ver teléfono Whatsapp o escríbenos al correo: Contactar PRECIOS Y DISPONIBILIDAD SUJETOS A CAMBIOS SIN PREVIO AVISO. *LOS DETALLES DEL INMUEBLE SON APROXIMADOS.Condición construcción: MediaUso de suelo: ResidencialMétodo de pago: ContadoClave interna: EHL ID AF13838",20.0839511,-98.3614607
25,E2,560000,560000,28067,2024-11-05,VENTA DE CASA EN RESIDENCIAL LA MORENA TULANCINGO HIDALGO,114,206,4912.2807017543855,2718.446601941748,2024-01-16,172,5,2024-07-08,Casa,Venta,2,3,1,1,1.5,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-f86cc0bfb87a-5642-7b90e0af-9609-458d,"¡EXCELENTE OPORTUNIDAD PARA ADQUIRIR ESTA PROPIEDAD!!!Puede ser utilizada para habitar, rentar, remodelación o reventa; se encuentra en una de las mejores zonas. - El inmueble se puede ver únicamente por la parte externa. ¿TE INTERESA ESTE INMUEBLE? CONTACTAME PUEDO BRINDARTE LA INFORMACION QUE NECESITES. ***ADQUIRIR TU CASA A TRAVÉS DE NOSOTROS ES LA MEJOR IDEA, POR ELLO TE INVITAMOS A QUE NOS CONOZCAS, LLAMA AGENDA UNA CITA Y BUSCAMOS LA OPCIÓN QUE MEJOR SE AJUSTE A TUS POSIBILIDADES***                 ¡NO DEJES PERDER ESTA GRAN OPORTUNIDAD!",20.080129,-98.3568532
26,E2,560000,560000,28067,2024-11-05,"CASA EN VENTA EN RINCONADA LA MORENA, TULANCINGO-HGO",140,180,4000.0,3111.111111111112,2024-07-08,0,0,2024-07-08,Casa,Venta,2,3,2,1,2.5,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-5139afdb01a8-24ab-29e0f41c-8827-4bb7,"Vives solo ??? Tienes aspiraciones de tener un hogar ???   No lo pienses más !!! Opta por un REMATE BANCARIO, YA !!!La CASA está A 10 MIN DEL MUSEO DEL FERROCARRIL DE TULANCINGO; y además tiene un precio muy por debajo de su valor comercial./ Pago de Contado en 2 partes, No créditos hipotecarios ( INFONAVIT, FOVISSTE, BANCO )./ La entrega es garantizada a los 12 meses máximo, de lo contrario se te devuelve tu dinero./ No se ven por dentro, ya que se encuentran habitadas.SOMOS LA MEJOR OPCIÓN PARA TI, CON LAS MEJORES GARANTÍAS.Contáctame ya y agenda tu cita !!!  Será un placer informarte del proceso !!!También contesto por WhatsApp.",20.080129,-98.3568532
27,E2,560000,560000,28067,2024-11-05,VENTA DE CASA EN TULANCINGO COL LA MORENA TULANCINGO HIDALGO,120,180,4666.666666666667,3111.111111111112,2024-05-23,45,1,2024-07-08,Casa,Venta,2,3,2,1,2.5,No,,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-c6675f221ede-d922-62224bbf-b87e-455b,"CASA CON BUENA UBICACION DENTRO DE LA COLONIA LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES,  EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, SALA, COMEDOR, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS, PEQUEÑO PATIO TRASERO Y 2 LUGARES DE ESTACIONAMIENO.“CASA EN RECUPERACION BANCARIA”",20.0969086,-98.3704073
28,E2,560000,560000,28067,2024-11-05,VENTA DE CASA EN TULANCINGO HIDALGO,120,180,4666.666666666667,3111.111111111112,2024-05-21,47,1,2024-07-08,Casa,Venta,2,3,2,1,2.5,No,,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-952984f62c30-e0cf-834611e-8370-4cee,"DESCRIPCION:CASA CON BUENA UBICACION DENTRO DE LA COLONIA LA MORENA, CERCA DE AVENIDASPRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES,SUPERMERCADOS, PARQUES,EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, SALA,COMEDOR, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS, PEQUEÑO PATIO TRASERO Y 2LUGARES DE ESTACIONAMIENO.",20.0969086,-98.3704073
29,E2,560000,560000,28067,2024-11-05,"EXCELENTE CASA EN VENTA DE LAS FUENTES, LA MORENA TULANCINGO HIDALGO",120,180,4666.666666666667,3111.111111111112,2024-03-21,107,3,2024-07-08,Casa,Venta,2,3,2,1,2.5,No,,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8d11b20029fc-60b-317f5ab2-bded-422e,"CASA CON BUENA UBICACION DENTRO DE LA COLONIA LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, SALA, COMEDOR, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS, PEQUEÑO PATIO TRASERO Y 2 LUGARES DE ESTACIONAMIENTO.“NO SE ACEPTAN CREDITOS”CONTACTAME RMS",20.0969086,-98.3704073
30,E2,560000,560000,28067,2024-11-05,venta de cas en tulancingo,120,180,4666.666666666667,3111.111111111112,2024-03-02,126,4,2024-07-08,Casa,Venta,2,3,2,1,2.5,No,,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-988056f1134f-ac8b-b7dfec29-98bb-477b,"CASA CON BUENA UBICACION DENTRO DE LA COLONIA LA MORENA, CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, BANCOS, HOSPITALES, CENTROS COMERCIALES, SUPERMERCADOS, PARQUES, EL INMUEBLE CUENTA CON UNA COMODA ESTANCIA, COCINA INTEGRAL, SALA, COMEDOR, 3 AMPLIAS RECAMARAS, 2.5 BAÑOS, PEQUEÑO PATIO TRASERO Y 2 LUGARES DE ESTACIONAMIENO.“NO SE ACEPTAN CREDITOS”“CASA EN RECUPERACION BANCARIA”",20.0969086,-98.3704073
31,E2,562000,562000,28168,2024-11-05,AS VENTA DE CASA C. RUBI CAMPO ALEGRE TULANCINGO DE BRAVO HIDALGO,90,90,6244.444444444444,6244.444444444444,2024-07-08,0,0,2024-07-08,Casa,Venta,2,3,2,0,2.0,No,,jaltepec,tulancingo de bravo,hidalgo,jaltepec,43700.0,"Jaltepec, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-35c549ec5904-4c6d-24526096-9753-446b,"-	VENTA CASA EN RECUPERACION HIPOTECARIA-	NO SE ACEPTA NINGUN TIPO DE CREDITO-	PAGO UNICAMENTE RECURSOS PROPIOS-	EXCELENTE OPORTUNIDAD DE INVERSION-	A DIEZ MINUTOS DE CENTROS COMERCIALES, HOSPITALES Y ESCUELAS.-	PAGOS EN DOS EXHIBICIONES-	ENTREGA GARANTIZADACONTACTAME PARA UNA ASESORIAASESOR : ALEXANDER SANTOS TEL. Ver teléfono Whatsapp",20.1152046,-98.4181492
32,E2,570000,570000,28569,2024-11-05,"HERMOSA Y AMPLIA CASA EN JARDINES DEL SUR TULANCINGO HIDALGO, SUPER PRECIO!!!",225,360,2533.333333333333,1583.3333333333333,2024-02-02,156,5,2024-07-08,Casa,Venta,2,4,3,0,3.0,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-9a87f2e30aa8-b101-a994006c-990c-4cc8,"¡¡¡QUE NO TE GANEN EXCELENTE OPORTUNIDAD DE INCREMENTAR TU PATRIMONIO!!! Ricardo LaraMóvil & WhatsApp: Ver teléfono WhatsappINCREMENTA TU PATRIMONIO CON TAN SOLO $290,000 Y EL SEGUNDO PAGO HASTA LA FIRMA DE CESION DE DERECHOS ANTE NOTARIO PUBLICO, TRAMITE AVALADO BAJO CONTRATO, ENTREGA GARANTIZADA!!! NO SE ACEPTA NINGUN CRÉDITO, SOLO RECURSO PROPIO. DOS PAGOS PARCIALES.Agenda tu cita en nuestro corporativo, ASESORIA GRATUITA.Con gusto te atenderá tu asesor: Ricardo Lara",20.0722961,-98.3748935
33,E2,578000,578000,28970,2024-11-05,Venta de bonita casa en Hidalgo,178,178,3247.191011235955,3247.191011235955,2024-07-08,0,0,2024-07-08,Casa,Venta,2,3,2,0,2.0,No,,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d506a1a82c1e-8ed0-ba1d9740-aef4-473d,"Hermosa casa de 2 pisos con excelente ubicación, con todos los servicios cerca, escuelas, farmacias, bancos, vías alternas Blvd. La morena y las palmas, más de 178 m2 +/-. Excelente plusvalía.¡EL MEJOR MOMENTO, SIEMPRE SERÁ AHORA!¡¡¡Adquiere la propiedad de tus sueños!!!* Somos la empresa líder en Remates Bancarios en México.* Contamos con convenios y contratos con los principales Bancos.* Tenemos la mejor opción para ti.* Recursos propios (No se aceptan créditos)AGENDA TU CITA PARA ACLARAR TODAS TUS DUDAS.",20.0969086,-98.3704073
