precio,denominacion,propiedad,metros_total,metros_construido,tiempo_de_publicacion,tipo,estacionamientos,recamaras,banos,medio_banos,seguridad_privada,ubicacion,url,descripcion,precio_desc,precio_mxn,precio_usd,fecha_conversion,categoria,fecha_estandarizada,dias_transcurridos,meses_transcurridos,fecha_mas_actual,totales_desc,construidos_desc,precio_m2_terreno,precio_m2_construido,estacionamiento_desc,recamaras_desc,baños_desc,baños_completos,medios_baños,bano_total,Colonia,Municipio,Estado,tipo_lugar,Colonia_Estandarizada,codigo_postal,Status,id,direccion_completa,Latitud,Longitud
10494000.0,MXN,Varia Living 502,0.0,120,2024-09-05,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-8feaf244c1f1-19fb-191c028-b378-712e,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6479,,10494000.0,525962.0,2024-11-29,S3,2024-09-05,72,2,2024-11-17,,,inf,87450.0,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,100,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
12216600.0,MXN,Varia Living 104,0.0,146,2024-09-05,Departamento,1,2,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-28febfd5277-fc4d-191c027-8f78-764d,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6537,,12216600.0,612300.0,2024-11-29,L1,2024-09-05,72,2,2024-11-17,,,inf,83675.34246575342,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,101,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
10355400.0,MXN,Varia Living 302,0.0,120,2024-09-05,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-1c6bc52a149b-f3fa-191c027-97cf-7ea9,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6464,,10355400.0,519016.0,2024-11-29,S3,2024-09-05,72,2,2024-11-17,,,inf,86295.0,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,102,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
12652200.0,MXN,Varia Living 301,0.0,135,2024-09-05,Departamento,1,2,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-333f547f39fd-e43f-191c027-8aae-7080,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6567,,12652200.0,634132.0,2024-11-29,L1,2024-09-05,72,2,2024-11-17,,,inf,93720.0,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,103,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
12454200.0,MXN,Varia Living 306,0.0,133,2024-09-05,Departamento,1,2,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-14f21b54dba3-dcb8-191c027-a946-7bae,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6552,,12454200.0,624208.0,2024-11-29,L1,2024-09-05,72,2,2024-11-17,,,inf,93640.6015037594,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,104,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
9880200.0,MXN,Varia Living 305,0.0,105,2024-09-05,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-dfbfcbab57eb-c8de-191c027-ab60-76e8,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6449,,9880200.0,495199.0,2024-11-29,S3,2024-09-05,72,2,2024-11-17,,,inf,94097.14285714286,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,105,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
10611850.0,MXN,Varia Living 505,0.0,105,2024-09-05,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-663036341bf2-bf85-191c027-a120-7671,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc6486,,10611850.0,531869.0,2024-11-29,S3,2024-09-05,72,2,2024-11-17,,,inf,101065.23809523808,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,106,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
9246600.0,MXN,Varia Living 103,0.0,109,2024-09-04,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-a066386a9128-6895-191baf4-90ca-7ec4,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc4244,,9246600.0,463442.0,2024-11-29,S3,2024-09-04,73,2,2024-11-17,,,inf,84831.19266055046,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,107,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
9246600.0,MXN,Varia Living 101,0.0,65,2024-09-04,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-86c99900e46-5af6-191baf4-bfa1-7b70,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc4001,,9246600.0,463442.0,2024-11-29,S3,2024-09-04,73,2,2024-11-17,,,inf,142255.38461538462,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,108,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
9603000.0,MXN,Varia Living 304,0.0,119,2024-09-04,Departamento,1,1,2,0,No,"Emiliano Zapata, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-2dde2e4fdf0b-4c44-191baf4-ae5a-796e,con una ubicacion privilegiada en el encantador viejo vallarta varia living esta disenado para inspirar una nueva aventura cada dia del ano descubra una emocionante y unica coleccion de condominios de uno y dos dormitorios y casas urbanas de dos pisos el centro de la comunidad es una hermosa cubierta de madera de teca con vistas al oceano la ciudad y la montana disfrute de una resplandeciente piscina en la azotea con carril de natacion tumbonas sombrillas y zonas de conversacion para veladas acogedoras zona de barbacoa con asientos y zona de bar espacio social y de relajacion compartido y comodos aseos a nivel de cubierta para mayor comodidad y tranquilidad varia living dispone de ascensor acceso controlado al edificio estacionamiento seguro y bodegascomo residencia principal casa de vacaciones o propiedad de inversion con un excelente potencial de alquiler varia living tiene un plano que se adapta a sus necesidadesesta oferta prevalece sobre cualquier oferta previamente anunciada o promocionada en cualquier medio de comunicacion en virtud de la circulacion de los medios publicados las propiedades terminos condiciones y precios aqui indicados estan sujetos sin previo aviso a disponibilidad a ser retirados cambios yo fluctuaciones debidas a los tipos de cambio asi como a negociaciones entre las partes que pueden incluir divisas condiciones de pago y otros terminos y condiciones todas las imagenes digitales o renders son conceptuales y estan pensadas unicamente como referencia general y no deben considerarse el producto final los desarrolladores de preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar los planosdisenos imagenes conceptuales o renders especificaciones caracteristicas servicios y precios antes de la firma del contrato toda la informacion aqui contenida se considera fiable y ha sido obtenida de fuentes fiables de terceros se aconseja a los compradores que consulten con su agente inmobiliario abogado contador y cualquier otro profesional para obtener asesoramiento tropicasa realty no acepta ninguna responsabilidad por cualquier error u omision en cualquier informacion aqui proporcionada easybroker id ebrc4290,,9603000.0,481305.0,2024-11-29,S3,2024-09-04,73,2,2024-11-17,,,inf,80697.47899159664,,,"{'completos': 0, 'medios': 0}",0,0,2.0,emiliano zapata,puerto vallarta,jalisco,,emiliano zapata,48380.0,Venta,109,"emiliano zapata, puerto vallarta, jalisco, México",20.603338,-105.2338997
16020000.0,MXN,SOHOPV - 105,0.0,107,2023-11-27,Departamento,1,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-b40b2c6ca157-b734-51986e55-b0dd-312b,un nuevo e iconico proyecto de condominio disenado por los desarrolladores del pier 57 este oasis urbano ofrecera lo que mas suena estar en el corazon de la zona romantica con amplios balcones vistas al oceano y la ciudad y un enfoque dedicado al mas alto nivel de lujo confort y servicio el diseno convertible de los 124 condominios de lujo con balcones privados y techos de mas de 95 pies proporcionara una sensacion general de espacio abierto un ascensor que sirve solo a 2 residencias aumenta la privacidad con caracteristicas de calidad como armarios terminados en dormitorios principales gabinetes de cocina europea premium y pisos de marmol iluminacion difusa en todo duchas con cerramientos de vidrio sohopv ofrece lujo asequibleesta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio en virtud de la circulacion en medios de publicacion las propiedades terminos condiciones y precios aqui referidos estan sujetos sin previo aviso a disponibilidad retiro cambio yo fluctuaciones por tipos de cambio asi como negociaciones entre las partes que pueden incluir moneda terminos de pago y otros terminos y condiciones todas las vistas e imagenes son conceptos y estan destinadas a ser utilizadas unicamente como referencia general y no deben considerarse producto final los desarrolladores en preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar planosdisenos renderizados especificaciones caracteristicas instalaciones de servicios y precios previamente a la firma del contrato toda la informacion contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables se recomienda a los compradores que consulten con su agente de bienes raices abogado contador y cualquier otro profesional para obtener asesoria tropicasa realty no es ni sera responsable de ningun error u omision en la informacion proporcionada easybroker id ebdv2155,,16020000.0,802927.0,2024-11-29,L3,2023-11-27,351,11,2024-11-17,,,inf,149719.6261682243,57.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,altavista,puerto vallarta,jalisco,,altavista,48380.0,Venta,110,"altavista, puerto vallarta, jalisco, México",20.6015319,-105.2313702
24300000.0,MXN,SOHOPV - 1007,0.0,103,2023-11-27,Departamento,1,2,2,0,No,"Altavista, Puerto Vallarta, Jalisco",https://www.lamudi.com.mx/detalle/41032-73-5073e74a20a2-6d4f-a5125a-ad48-3d01,un nuevo e iconico proyecto de condominio disenado por los desarrolladores del pier 57 este oasis urbano ofrecera lo que mas suena estar en el corazon de la zona romantica con amplios balcones vistas al oceano y la ciudad y un enfoque dedicado al mas alto nivel de lujo confort y servicio el diseno convertible de los 124 condominios de lujo con balcones privados y techos de mas de 95 pies proporcionara una sensacion general de espacio abierto un ascensor que sirve solo a 2 residencias aumenta la privacidad con caracteristicas de calidad como armarios terminados en dormitorios principales gabinetes de cocina europea premium y pisos de marmol iluminacion difusa en todo duchas con cerramientos de vidrio sohopv ofrece lujo asequibleesta oferta sustituye cualquier oferta previamente anunciada o promocionada en cualquier medio en virtud de la circulacion en medios de publicacion las propiedades terminos condiciones y precios aqui referidos estan sujetos sin previo aviso a disponibilidad retiro cambio yo fluctuaciones por tipos de cambio asi como negociaciones entre las partes que pueden incluir moneda terminos de pago y otros terminos y condiciones todas las vistas e imagenes son conceptos y estan destinadas a ser utilizadas unicamente como referencia general y no deben considerarse producto final los desarrolladores en preconstruccion se reservan el derecho sin previo aviso de modificar o cambiar planosdisenos renderizados especificaciones caracteristicas instalaciones de servicios y precios previamente a la firma del contrato toda la informacion contenida en este documento se considera confiable y se obtuvo de terceras partes que son fuentes confiables se recomienda a los compradores que consulten con su agente de bienes raices abogado contador y cualquier otro profesional para obtener asesoria tropicasa realty no es ni sera responsable de ningun error u omision en la informacion proporcionada easybroker id ebdv2178,,24300000.0,1217923.0,2024-11-29,ELITE,2023-11-27,351,11,2024-11-17,,,inf,235922.33009708737,57.0,,"{'completos': 0, 'medios': 0}",0,0,2.0,altavista,puerto vallarta,jalisco,,altavista,48380.0,Venta,111,"altavista, puerto vallarta, jalisco, México",20.6015319,-105.2313702
